ilkid,year,firstname,lastname,team,leag,gp,minutes,pts,oreb,dreb,reb,asts,stl,blk,turnover,pf,fga,fgm,fta,ftm,tpa,tpm
HAMILRI01 ,2008,Richard,Hamilton,DET,N,67,2278,1225,44,163,207,297,40,4,133,176,1043,466,263,223,190,70
HARPRMA01 ,2008,Matt,Harpring,UTA,N,63,693,277,47,76,123,28,29,9,29,102,241,111,72,55,2,0
HARRIAL01 ,2008,Al,Harrington,GSW,N,5,167,62,10,18,28,10,7,0,7,14,70,23,10,5,28,11
HARRIAL01 ,2008,Al,Harrington,NYK,N,68,2382,1407,89,338,427,92,81,22,154,213,1142,509,285,229,442,160
HARRIAL01 ,2008,Al,Harrington,TOT,N,73,2549,1469,99,356,455,102,88,22,161,227,1212,532,295,234,470,171
HARRIDE01 ,2008,Devin,Harris,NJN,N,69,2494,1470,30,201,231,476,114,13,212,164,1039,455,605,496,220,64
HARTJA01  ,2008,Jason,Hart,DEN,N,11,35,13,1,3,4,5,0,0,3,4,10,5,4,3,2,0
HARTJA01  ,2008,Jason,Hart,TOT,N,40,344,78,13,33,46,48,12,4,22,39,94,30,23,18,6,0
HARTJA01  ,2008,Jason,Hart,LAC,N,29,309,65,12,30,42,43,12,4,19,35,84,25,19,15,4,0
HASLEUD01 ,2008,Udonis,Haslem,MIA,N,75,2565,794,169,449,618,85,43,25,82,204,643,333,170,128,0,0
HASSETR01 ,2008,Trenton,Hassell,NJN,N,53,1094,194,50,96,146,51,21,16,30,92,191,86,25,20,8,2
HawesSp01 ,2008,Spencer,Hawes,SAC,N,77,2257,876,148,401,549,149,44,93,160,249,800,373,136,90,115,40
HAYESCH01 ,2008,Chuck,Hayes,HOU,N,71,856,91,74,176,250,42,34,19,25,134,113,42,19,7,4,0
HAYESJA01 ,2008,Jarvis,Hayes,NJN,N,74,1834,644,27,240,267,54,52,7,49,162,577,257,52,36,244,94
HAYWOBR01 ,2008,Brendan,Haywood,WAS,N,6,176,58,13,31,44,8,4,15,9,14,50,24,21,10,0,0
HEADLU01  ,2008,Luther,Head,MIA,N,10,176,43,3,22,25,23,11,1,9,22,43,16,8,5,16,6
HEADLU01  ,2008,Luther,Head,HOU,N,22,321,106,3,24,27,35,6,1,16,15,101,39,16,14,38,14
HEADLU01  ,2008,Luther,Head,TOT,N,32,497,149,6,46,52,58,17,2,25,37,144,55,24,19,54,20
HerrmWa01 ,2008,Walter,Herrmann,DET,N,59,632,224,28,79,107,22,7,4,17,43,207,82,25,19,120,41
HibbeRo01 ,2008,Roy,Hibbert,IND,N,70,1009,494,115,128,243,49,20,76,55,215,420,198,147,98,1,0
HicksJJ01 ,2008,J.J.,Hickson,CLE,N,62,704,245,52,113,165,9,14,30,45,81,194,100,67,45,0,0
HILARMA01 ,2008,Nene,Hilario,DEN,N,77,2512,1123,183,415,598,108,95,101,147,278,709,428,368,266,5,1
HillGe01  ,2008,George,Hill,SAS,N,77,1273,438,30,128,158,136,45,21,74,150,372,150,146,114,73,24
HILLGR01  ,2008,Grant,Hill,PHO,N,82,2442,985,64,341,405,186,90,54,126,182,745,390,224,181,76,24
HillSt01  ,2008,Steven,Hill,OKC,N,1,2,2,2,1,3,0,0,0,0,0,1,1,0,0,0,0
HINRIKI01 ,2008,Kirk,Hinrich,CHI,N,51,1343,503,16,107,123,197,66,19,87,126,419,183,86,68,169,69
HolliRy01 ,2008,Ryan,Hollins,DAL,N,26,260,79,27,34,61,3,4,15,14,44,59,31,33,17,0,0
HolliRy01 ,2008,Ryan,Hollins,CHR,N,18,182,64,19,17,36,4,3,17,10,34,35,19,39,26,0,0
HolliRy01 ,2008,Ryan,Hollins,TOT,N,44,442,143,46,51,97,7,7,32,24,78,94,50,72,43,0,0
HorfoAl01 ,2008,Al,Horford,ATL,N,67,2244,773,145,479,624,163,53,95,103,190,594,312,205,149,1,0
HOUSEED01 ,2008,Eddie,House,BOS,N,81,1482,691,11,146,157,92,61,7,55,113,560,249,53,42,340,151
HOWARDW01 ,2008,Dwight,Howard,ORL,N,79,2820,1624,336,757,1093,112,77,231,240,270,979,560,849,504,2,0
HOWARJO01 ,2008,Josh,Howard,DAL,N,52,1660,936,59,204,263,83,55,30,89,135,783,353,220,172,168,58
HOWARJU01 ,2008,Juwan,Howard,CHR,N,39,449,171,29,43,72,24,6,5,26,67,145,74,34,23,0,0
HOWARJU01 ,2008,Juwan,Howard,DEN,N,3,23,2,1,3,4,2,1,1,0,4,2,1,0,0,0,0
HOWARJU01 ,2008,Juwan,Howard,TOT,N,42,472,173,30,46,76,26,7,6,26,71,147,75,34,23,0,0
HUGHELA01 ,2008,Larry,Hughes,TOT,N,55,1481,640,16,143,159,119,72,14,71,96,557,224,145,117,193,75
HUGHELA01 ,2008,Larry,Hughes,NYK,N,25,689,279,10,55,65,60,36,5,35,45,249,97,63,50,91,35
HUGHELA01 ,2008,Larry,Hughes,CHI,N,30,792,361,6,88,94,59,36,9,36,51,308,127,82,67,102,40
HUMPHKR01 ,2008,Kris,Humphries,TOR,N,29,269,114,24,46,70,10,8,6,8,31,90,38,48,38,0,0
HUNTELI01 ,2008,Lindsey,Hunter,CHI,N,28,265,73,2,10,12,37,20,1,19,28,82,27,5,3,48,16
HunteOt01 ,2008,Othello,Hunter,ATL,N,16,91,22,9,15,24,1,2,5,2,11,20,11,5,0,0,0
IGUODAN01 ,2008,Andre,Iguodala,PHI,N,82,3267,1541,92,379,471,434,131,36,222,152,1147,542,521,377,261,80
ILGAUZY01 ,2008,Zydrunas,Ilgauskas,CLE,N,65,1762,838,157,333,490,64,28,84,90,183,724,342,174,139,39,15
IVERSAL01 ,2008,Allen,Iverson,DEN,N,3,122,56,3,5,8,20,3,1,10,3,40,18,25,18,8,2
IVERSAL01 ,2008,Allen,Iverson,DET,N,54,1969,939,27,138,165,263,85,5,136,83,794,330,322,253,91,26
IVERSAL01 ,2008,Allen,Iverson,TOT,N,57,2091,995,30,143,173,283,88,6,146,86,834,348,347,271,99,28
IVEYRO01  ,2008,Royal,Ivey,PHI,N,71,864,211,19,57,76,43,36,7,23,76,208,69,43,34,114,39
JACKJA01  ,2008,Jarrett,Jack,IND,N,82,2716,1074,44,232,276,338,88,17,184,179,853,386,263,224,221,78
JACKSBO01 ,2008,Bobby,Jackson,SAC,N,71,1487,532,42,158,200,143,62,4,66,100,485,193,101,86,197,60
JacksDa01 ,2008,Darnell,Jackson,CLE,N,51,425,98,32,55,87,8,10,4,14,77,86,37,35,24,2,0
JACKSST02 ,2008,Stephen,Jackson,GSW,N,59,2341,1223,70,233,303,381,88,31,229,153,997,413,356,294,305,103
JAMESJE01 ,2008,Jerome,James,NYK,N,2,10,6,1,2,3,0,1,1,1,2,8,3,0,0,0,0
JAMESLE01 ,2008,LeBron,James,CLE,N,81,3057,2304,106,507,613,587,137,93,241,139,1613,789,762,594,384,132
JAMESMI01 ,2008,Mike,James,NOH,N,8,73,20,1,6,7,8,2,0,3,7,25,8,2,1,4,3
JAMESMI01 ,2008,Mike,James,WAS,N,53,1575,511,24,102,126,193,42,6,91,101,489,189,80,67,180,66
JAMESMI01 ,2008,Mike,James,TOT,N,61,1648,531,25,108,133,201,44,6,94,108,514,197,82,68,184,69
JAMISAN01 ,2008,Antawn,Jamison,WAS,N,81,3096,1801,196,525,721,153,95,25,125,218,1441,674,452,341,319,112
JARICMA01 ,2008,Marko,Jaric,MEM,N,53,608,136,23,42,65,74,29,11,49,62,145,48,41,29,28,11
JawaiNa01 ,2008,Nathan,Jawai,TOR,N,6,19,2,1,1,2,0,0,0,2,3,4,1,0,0,0,0
JEFFEAL01 ,2008,Al,Jefferson,MIN,N,50,1832,1156,172,376,548,79,39,83,92,141,975,485,252,186,4,0
JeffeDo01 ,2008,Dontell,Jefferson,CHR,N,6,83,29,1,11,12,9,4,1,6,9,22,11,9,6,2,1
JEFFERI01 ,2008,Richard,Jefferson,MIL,N,82,2942,1607,57,317,374,199,66,14,165,252,1222,537,518,417,292,116
JEFFRJA01 ,2008,Jared,Jeffries,NYK,N,56,1306,296,128,103,231,80,47,33,65,153,273,120,90,55,12,1
JianlYi01 ,2008,Yi,Jianlian,NJN,N,19,351,105,17,61,78,15,9,12,18,39,112,35,38,28,32,7
JOHNSAM01 ,2008,Amir,Johnson,DET,N,62,910,217,102,130,232,20,20,60,33,171,163,97,35,23,0,0
JOHNSAN02 ,2008,Anthony,Johnson,ORL,N,80,1483,421,29,118,147,200,46,5,82,111,381,154,81,61,133,52
JOHNSJO02 ,2008,Joe,Johnson,ATL,N,79,3123,1688,65,281,346,455,84,19,195,176,1420,620,362,299,414,149
JOHNSLI01 ,2008,Linton,Johnson,CHI,N,8,41,9,3,5,8,2,1,0,2,6,11,4,0,0,2,1
JOHNSLI01 ,2008,Linton,Johnson,CHR,N,2,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
JOHNSLI01 ,2008,Linton,Johnson,TOT,N,10,54,9,3,5,8,2,1,0,2,7,11,4,0,0,2,1
JohnsTr01 ,2008,Trey,Johnson,CLE,N,4,14,4,0,1,1,0,0,0,1,4,5,0,4,4,0,0
JONESDA01 ,2008,Damon,Jones,MIL,N,18,109,33,0,6,6,7,3,0,6,4,34,11,0,0,28,11
JONESDA02 ,2008,Dahntay,Jones,DEN,N,79,1428,429,58,110,168,78,49,19,68,199,336,154,151,110,17,11
JONESDW02 ,2008,Dwayne,Jones,CHR,N,6,52,12,6,6,12,0,0,1,4,6,7,4,6,4,0,0
JONESFR01 ,2008,Freddie,Jones,LAC,N,52,1498,378,23,103,126,188,53,11,66,112,317,129,81,66,147,54
JONESJA02 ,2008,James,Jones,MIA,N,40,631,169,12,50,62,20,12,14,12,58,149,55,31,26,96,33
JonesSo01 ,2008,Solomon,Jones,ATL,N,63,676,188,52,90,142,15,7,34,27,125,111,67,74,53,2,1
JordaDe01 ,2008,DeAndre,Jordan,LAC,N,53,772,228,72,165,237,11,11,59,41,96,147,93,109,42,0,0
KAMANCH01 ,2008,Chris,Kaman,LAC,N,31,917,373,75,172,247,46,17,45,84,93,305,161,75,51,0,0
KAPONJA01 ,2008,Jason,Kapono,TOR,N,80,1837,654,26,137,163,105,22,3,70,144,604,261,42,34,229,98
KIDDJA01  ,2008,Jason,Kidd,DAL,N,81,2886,731,85,415,500,702,160,39,185,168,618,257,105,86,323,131
KinseTa01 ,2008,Tarence,Kinsey,CLE,N,50,275,102,10,28,38,10,12,0,22,34,69,31,38,33,18,7
KIRILAN01 ,2008,Andrei,Kirilenko,UTA,N,67,1833,776,84,235,319,175,83,77,121,127,570,256,311,244,73,20
KLEIZLI01 ,2008,Linas,Kleiza,DEN,N,82,1822,813,92,235,327,64,31,14,82,155,646,289,204,148,267,87
KNIGHBR01 ,2008,Brevin,Knight,UTA,N,74,935,180,13,75,88,190,68,4,66,98,189,66,64,48,6,0
KORVEKY01 ,2008,Kyle,Korver,UTA,N,78,1876,705,35,223,258,137,47,30,90,170,560,245,127,112,267,103
KoufoKo01 ,2008,Kosta,Koufos,UTA,N,48,567,224,50,88,138,20,12,31,26,70,185,94,51,36,0,0
KRSTINE01 ,2008,Nenad,Krstic,OKC,N,46,1142,445,85,168,253,29,21,49,45,114,407,191,79,63,0,0
KurzRo01  ,2008,Rob,Kurz,GSW,N,40,442,157,33,48,81,20,14,19,16,78,131,51,50,40,38,15
LandrCa01 ,2008,Carl,Landry,HOU,N,69,1467,638,123,219,342,39,26,31,68,166,418,240,193,157,3,1
LawAc01   ,2008,Acie,Law,ATL,N,55,562,162,6,52,58,86,11,3,29,43,139,52,60,49,29,9
LeeCo01   ,2008,Courtney,Lee,ORL,N,77,1938,646,18,160,178,91,76,14,69,157,540,243,94,78,203,82
LEEDA02   ,2008,David,Lee,NYK,N,81,2824,1293,256,695,951,174,80,22,150,260,951,522,330,249,3,0
LEWISRA01 ,2008,Rashard,Lewis,ORL,N,79,2859,1401,92,361,453,205,81,51,158,194,1089,478,269,225,554,220
LIVINSH01 ,2008,Shaun,Livingston,MIA,N,4,41,9,0,2,2,4,2,0,3,4,8,3,4,3,0,0
LIVINSH01 ,2008,Shaun,Livingston,OKC,N,8,190,62,3,23,26,16,5,2,6,8,52,28,6,6,0,0
LIVINSH01 ,2008,Shaun,Livingston,TOT,N,12,231,71,3,25,28,20,7,2,9,12,60,31,10,9,0,0
LopezBr01 ,2008,Brook,Lopez,NJN,N,82,2504,1068,225,440,665,86,44,151,147,257,844,448,217,172,2,0
LopezRo01 ,2008,Robin,Lopez,PHO,N,60,609,189,52,66,118,8,11,41,28,97,137,71,68,47,1,0
LoveKe01  ,2008,Kevin,Love,MIN,N,81,2049,899,274,460,734,84,35,50,118,205,688,316,336,265,19,2
LowryKy01 ,2008,Kyle,Lowry,HOU,N,28,608,214,13,65,78,97,21,9,38,57,161,77,65,52,29,8
LowryKy01 ,2008,Kyle,Lowry,MEM,N,49,1073,370,13,98,111,178,48,8,79,89,272,112,161,129,69,17
LowryKy01 ,2008,Kyle,Lowry,TOT,N,77,1681,584,26,163,189,275,69,17,117,146,433,189,226,181,98,25
LUETY01   ,2008,Tyronn,Lue,TOT,N,44,523,183,6,40,46,60,8,0,23,54,162,71,19,14,62,27
LUETY01   ,2008,Tyronn,Lue,ORL,N,14,131,42,0,11,11,14,2,0,2,13,43,17,3,2,17,6
LUETY01   ,2008,Tyronn,Lue,MIL,N,30,392,141,6,29,35,46,6,0,21,41,119,54,16,12,45,21
MADSEMA01 ,2008,Mark,Madsen,MIN,N,19,114,6,10,8,18,4,1,1,3,18,14,3,4,0,0,0
MAGGECO01 ,2008,Corey,Maggette,GSW,N,51,1587,950,49,233,282,92,44,8,120,192,634,292,415,342,95,24
MAGLOJA01 ,2008,Jamaal,Magloire,MIA,N,55,713,159,82,140,222,22,11,25,32,121,131,65,60,29,0,0
MARBUST01 ,2008,Stephon,Marbury,BOS,N,23,413,88,2,26,28,75,10,3,37,34,111,38,13,6,25,6
MARIOSH01 ,2008,Shawn,Marion,TOR,N,27,955,386,73,151,224,62,31,21,49,40,342,167,62,50,13,2
MARIOSH01 ,2008,Shawn,Marion,MIA,N,42,1518,505,107,258,365,77,57,45,56,92,446,215,85,67,40,8
MARIOSH01 ,2008,Shawn,Marion,TOT,N,69,2473,891,180,409,589,139,88,66,105,132,788,382,147,117,53,10
MARKSSE01 ,2008,Sean,Marks,NOH,N,60,838,192,62,125,187,14,7,33,35,121,165,80,44,30,10,2
MARSHDO01 ,2008,Donyell,Marshall,PHI,N,25,190,94,6,34,40,15,4,5,6,24,73,33,6,3,55,25
MartiCa01 ,2008,Cartier,Martin,CHR,N,33,266,86,7,26,33,13,8,4,9,33,77,28,25,20,33,10
MARTIKE01 ,2008,Kenyon,Martin,DEN,N,66,2111,769,81,314,395,132,96,74,104,201,648,318,197,119,38,14
MARTIKE02 ,2008,Kevin,Martin,SAC,N,51,1949,1254,29,154,183,138,61,8,146,116,811,341,527,457,277,115
MASONDE01 ,2008,Desmond,Mason,OKC,N,39,1059,294,41,116,157,46,15,30,56,96,285,124,85,46,3,0
MASONRO01 ,2008,Roger,Mason,SAS,N,82,2494,969,16,235,251,173,40,12,100,160,822,349,118,105,394,166
MAXIEJA01 ,2008,Jason,Maxiell,DET,N,78,1410,452,169,155,324,24,25,63,45,157,320,184,158,84,1,0
MayoOJ01  ,2008,O.J.,Mayo,MEM,N,82,3116,1516,56,252,308,262,91,13,226,204,1283,562,281,247,378,145
MAYSE01   ,2008,Sean,May,CHR,N,24,301,93,20,49,69,10,5,4,26,32,98,39,20,14,1,1
MbahLu01  ,2008,Luc Richard,Mbah a Moute,MIL,N,82,2113,594,189,298,487,87,87,45,100,204,491,227,192,140,4,0
MBENGDJ01 ,2008,D.J.,Mbenga,LAL,N,23,181,61,9,22,31,9,10,24,13,33,57,27,8,7,1,0
MCCANRA01 ,2008,Rashad,McCants,SAC,N,24,465,246,10,37,47,36,20,8,19,40,196,87,60,47,70,25
MCCANRA01 ,2008,Rashad,McCants,MIN,N,34,636,308,11,52,63,32,27,6,45,63,292,105,81,60,119,38
MCCANRA01 ,2008,Rashad,McCants,TOT,N,58,1101,554,21,89,110,68,47,14,64,103,488,192,141,107,189,63
MCDYEAN01 ,2008,Antonio,McDyess,DET,N,62,1869,596,185,422,607,83,41,50,51,191,525,268,86,60,0,0
McGeeJa01 ,2008,JaVale,McGee,WAS,N,75,1143,489,120,174,294,23,33,75,61,155,387,191,162,107,0,0
MCGRATR01 ,2008,Tracy,McGrady,HOU,N,35,1182,545,20,134,154,175,42,15,69,38,485,188,156,125,117,44
McGuiDo01 ,2008,Dominic,McGuire,WAS,N,79,2076,356,113,315,428,198,62,74,92,153,324,140,102,74,4,2
McRobJo01 ,2008,Josh,McRoberts,IND,N,33,277,80,26,48,74,16,12,16,12,41,83,35,13,10,10,0
MensaPo01 ,2008,Pops,Mensah-Bonsu,TOR,N,19,263,96,50,53,103,6,9,4,17,37,96,34,41,28,2,0
MensaPo01 ,2008,Pops,Mensah-Bonsu,SAS,N,3,20,15,5,5,10,0,1,1,2,6,7,5,7,5,0,0
MensaPo01 ,2008,Pops,Mensah-Bonsu,TOT,N,22,283,111,55,58,113,6,10,5,19,43,103,39,48,33,2,0
MIHMCH01  ,2008,Chris,Mihm,LAL,N,18,103,36,15,19,34,10,1,6,10,23,40,15,7,6,0,0
MILESCJ01 ,2008,C.J.,Miles,UTA,N,72,1626,657,45,122,167,107,46,15,64,187,562,258,89,78,179,63
MILESDA01 ,2008,Darius,Miles,MEM,N,34,302,120,19,38,57,17,11,20,21,32,99,48,31,23,6,1
MILICDA01 ,2008,Darko,Milicic,MEM,N,61,1037,333,83,181,264,34,22,51,48,134,266,137,105,59,0,0
MILLEAN02 ,2008,Andre,Miller,PHI,N,82,2976,1337,123,245,368,534,109,14,199,196,1041,492,409,338,53,15
MILLEBR01 ,2008,Brad,Miller,CHI,N,27,744,318,67,134,201,86,22,12,47,88,226,108,116,99,13,3
MILLEBR01 ,2008,Brad,Miller,TOT,N,70,2102,831,150,395,545,234,52,36,130,223,614,292,272,224,56,23
MILLEBR01 ,2008,Brad,Miller,SAC,N,43,1358,513,83,261,344,148,30,24,83,135,388,184,156,125,43,20
MILLEMI01 ,2008,Mike,Miller,MIN,N,73,2358,722,73,410,483,326,30,31,145,139,548,264,149,109,225,85
MillsPa01 ,2008,Paul,Millsap,UTA,N,76,2288,1028,251,403,654,138,78,73,129,288,749,400,326,228,4,0
MINGYA01  ,2008,Yao,Ming,HOU,N,77,2585,1514,204,557,761,137,30,150,234,257,1032,566,440,381,1,1
MOBLECU01 ,2008,Cuttino,Mobley,LAC,N,11,364,151,9,20,29,12,15,2,18,21,146,63,18,13,35,12
MOHAMNA01 ,2008,Nazr,Mohammed,CHR,N,39,340,104,35,44,79,8,5,16,23,63,101,41,40,22,0,0
MoonJa01  ,2008,Jamario,Moon,TOT,N,80,2067,577,58,307,365,95,86,60,43,133,474,222,80,68,183,65
MoonJa01  ,2008,Jamario,Moon,TOR,N,54,1379,393,48,201,249,70,65,44,31,85,317,150,65,55,110,38
MoonJa01  ,2008,Jamario,Moon,MIA,N,26,688,184,10,106,116,25,21,16,12,48,157,72,15,13,73,27
MOOREMI01 ,2008,Mikki,Moore,BOS,N,24,456,116,31,75,106,25,4,5,21,96,85,51,19,14,0,0
MOOREMI01 ,2008,Mikki,Moore,SAC,N,46,749,160,45,107,152,28,13,14,27,112,121,63,42,34,0,0
MOOREMI01 ,2008,Mikki,Moore,TOT,N,70,1205,276,76,182,258,53,17,19,48,208,206,114,61,48,0,0
MorriAd01 ,2008,Adam,Morrison,TOT,N,52,712,209,18,62,80,41,9,4,32,77,223,80,23,17,96,32
MorriAd01 ,2008,Adam,Morrison,CHR,N,44,668,199,16,56,72,38,9,4,29,73,211,76,21,16,92,31
MorriAd01 ,2008,Adam,Morrison,LAL,N,8,44,10,2,6,8,3,0,0,3,4,12,4,2,1,4,1
MorriRa01 ,2008,Randolph,Morris,ATL,N,23,89,18,4,16,20,2,2,1,7,25,17,7,4,4,0,0
MorroAn01 ,2008,Anthony,Morrow,GSW,N,67,1520,676,78,121,199,80,36,12,52,130,534,255,92,80,184,86
MURPHTR01 ,2008,Troy,Murphy,IND,N,73,2486,1041,146,715,861,172,58,34,114,226,767,364,184,152,358,161
MURRARO01 ,2008,Ronald,Murray,ATL,N,80,1978,974,22,146,168,158,88,17,128,173,795,355,233,177,242,87
MUTOMDI01 ,2008,Dikembe,Mutombo,HOU,N,10,95,16,12,21,33,0,0,11,6,11,13,5,9,6,0,0
NAJERED01 ,2008,Eduardo,Najera,NJN,N,27,319,79,17,50,67,19,10,4,18,50,74,33,22,8,25,5
NASHST01  ,2008,Steve,Nash,PHO,N,74,2484,1160,19,204,223,717,55,10,248,108,851,428,210,196,246,108
NelsoDe01 ,2008,DeMarcus,Nelson,GSW,N,13,172,53,6,18,24,13,9,2,15,24,54,24,14,5,3,0
NELSOJA01 ,2008,Jameer,Nelson,ORL,N,42,1309,702,20,125,145,226,51,3,83,123,531,267,97,86,181,82
NESTERA01 ,2008,Rasho,Nesterovic,IND,N,70,1214,473,93,147,240,109,30,38,63,171,437,224,32,25,1,0
NichoDe01 ,2008,Demetris,Nichols,CHI,N,2,6,2,0,0,0,1,0,0,0,1,4,1,0,0,1,0
NichoDe01 ,2008,Demetris,Nichols,NYK,N,2,9,5,0,2,2,0,0,1,0,0,5,2,2,1,1,0
NichoDe01 ,2008,Demetris,Nichols,TOT,N,4,15,7,0,2,2,1,0,1,0,1,9,3,2,1,2,0
NoahJo01  ,2008,Joakim,Noah,CHI,N,80,1940,537,244,362,606,106,49,110,82,238,372,207,182,123,1,0
NOCIOAN01 ,2008,Andres,Nocioni,TOT,N,76,1980,867,54,307,361,102,39,33,113,261,701,299,183,145,311,124
NOCIOAN01 ,2008,Andres,Nocioni,CHI,N,53,1281,551,34,188,222,60,26,16,73,176,449,186,124,100,209,79
NOCIOAN01 ,2008,Andres,Nocioni,SAC,N,23,699,316,20,119,139,42,13,17,40,85,252,113,59,45,102,45
NovakSt01 ,2008,Steve,Novak,LAC,N,72,1159,492,19,106,125,40,20,5,23,71,396,176,23,21,286,119
NOWITDI01 ,2008,Dirk,Nowitzki,DAL,N,81,3051,2094,88,593,681,197,61,63,157,176,1616,774,545,485,170,61
OBERTFA01 ,2008,Fabricio,Oberto,SAS,N,53,675,142,65,77,142,59,7,11,38,95,104,61,35,20,1,0
OBryaPa01 ,2008,Patrick,O'Bryant,TOR,N,13,148,61,6,26,32,3,2,11,5,32,53,29,8,3,2,0
OBryaPa01 ,2008,Patrick,O'Bryant,BOS,N,26,109,40,7,27,34,8,3,8,17,29,31,16,12,8,0,0
OBryaPa01 ,2008,Patrick,O'Bryant,TOT,N,39,257,101,13,53,66,11,5,19,22,61,84,45,20,11,2,0
OdenGr01  ,2008,Greg,Oden,POR,N,61,1312,540,169,255,424,31,25,69,87,238,351,198,226,144,0,0
ODOMLA01  ,2008,Lamar,Odom,LAL,N,78,2316,885,176,461,637,204,77,98,138,235,703,346,257,160,103,33
OKAFOEM01 ,2008,Emeka,Okafor,CHR,N,82,2692,1085,275,552,827,53,48,136,144,247,772,433,369,219,0,0
OKURME01  ,2008,Mehmet,Okur,UTA,N,72,2411,1225,124,433,557,120,54,53,132,219,888,431,334,273,202,90
OLLIEKE01 ,2008,Kevin,Ollie,MIN,N,50,853,202,13,62,75,117,19,4,34,79,150,61,96,80,1,0
ONEAJE01  ,2008,Jermaine,O'Neal,TOT,N,68,2026,905,126,307,433,122,29,136,144,211,770,365,222,175,1,0
ONEAJE01  ,2008,Jermaine,O'Neal,MIA,N,27,809,350,55,90,145,55,11,54,52,81,305,145,80,60,0,0
ONEAJE01  ,2008,Jermaine,O'Neal,TOR,N,41,1217,555,71,217,288,67,18,82,92,130,465,220,142,115,1,0
ONEASH01  ,2008,Shaquille,O'Neal,PHO,N,75,2254,1333,187,446,633,126,49,108,168,253,841,512,519,309,1,0
OUTLATR01 ,2008,Travis,Outlaw,POR,N,81,2246,1034,70,261,331,83,47,57,94,168,850,385,242,175,236,89
PACHUZA01 ,2008,Zaza,Pachulia,ATL,N,77,1474,481,173,263,436,57,35,26,91,208,320,159,230,163,3,0
PARKEAN01 ,2008,Anthony,Parker,TOR,N,80,2640,857,45,272,317,269,100,15,114,145,754,321,145,121,241,94
PARKETO01 ,2008,Tony,Parker,SAS,N,72,2456,1581,27,196,223,496,67,4,186,110,1263,639,363,284,65,19
PAULCH01  ,2008,Chris,Paul,NOH,N,78,3005,1781,69,363,432,861,216,10,231,212,1255,631,524,455,176,64
PAVLOAL01 ,2008,Sasha,Pavlovic,CLE,N,66,1050,305,31,96,127,72,22,16,48,122,275,116,54,25,117,48
PecheOl01 ,2008,Oleksiy,Pecherov,WAS,N,32,277,116,35,41,76,2,6,3,10,34,101,39,29,24,43,14
PERKIKE01 ,2008,Kendrick,Perkins,BOS,N,76,2255,648,204,415,619,96,22,150,165,253,478,276,160,96,2,0
PETERMO01 ,2008,Morris,Peterson,NOH,N,43,517,191,13,71,84,16,15,2,15,51,183,73,19,12,85,33
PETROJO01 ,2008,Johan,Petro,DEN,N,27,215,60,15,48,63,10,3,10,13,56,64,27,14,6,1,0
PETROJO01 ,2008,Johan,Petro,OKC,N,22,343,102,27,68,95,6,16,5,15,51,113,46,15,10,1,0
PETROJO01 ,2008,Johan,Petro,TOT,N,49,558,162,42,116,158,16,19,15,28,107,177,73,29,16,2,0
PIERCPA01 ,2008,Paul,Pierce,BOS,N,81,3033,1658,56,401,457,294,80,27,228,215,1181,540,553,459,304,119
PIETRMI01 ,2008,Mickael,Pietrus,ORL,N,54,1331,510,44,132,176,65,31,24,56,126,426,176,110,78,223,80
POSEYJA01 ,2008,James,Posey,NOH,N,75,2137,668,38,324,362,82,58,21,79,216,524,216,146,120,314,116
PoweLe01  ,2008,Leon,Powe,BOS,N,70,1228,538,145,200,345,46,24,38,76,192,338,177,267,184,0,0
POWELJO01 ,2008,Josh,Powell,LAL,N,60,704,250,71,105,176,27,9,17,51,98,239,106,50,38,0,0
PRICERO01 ,2008,Ronnie,Price,UTA,N,52,739,207,12,57,69,108,39,5,61,74,203,77,45,34,61,19
PRINCTA01 ,2008,Tayshaun,Prince,DET,N,82,3055,1163,128,348,476,253,44,51,101,104,1020,459,243,189,141,56
PruitGa01 ,2008,Gabe,Pruitt,BOS,N,47,361,93,9,34,43,39,15,3,19,34,101,31,21,17,48,14
PRZYBJO01 ,2008,Joel,Przybilla,POR,N,82,1949,448,204,513,717,27,34,97,78,215,269,168,169,112,1,0
QuinnCh01 ,2008,Chris,Quinn,MIA,N,66,962,339,8,67,75,132,24,2,33,79,289,118,58,47,137,56
RADMAVL01 ,2008,Vladimir,Radmanovic,LAL,N,46,767,273,18,99,117,38,28,7,47,51,214,95,27,23,136,60
RADMAVL01 ,2008,Vladimir,Radmanovic,CHR,N,32,676,267,27,78,105,43,18,8,51,60,252,101,31,20,126,45
RADMAVL01 ,2008,Vladimir,Radmanovic,TOT,N,78,1443,540,45,177,222,81,46,15,98,111,466,196,58,43,262,105
RandoAn01 ,2008,Anthony,Randolph,GSW,N,63,1126,499,128,235,363,49,42,74,80,141,431,199,141,101,4,0
RANDOSH01 ,2008,Shavlik,Randolph,POR,N,10,37,18,10,8,18,0,0,1,6,4,13,8,4,1,1,1
RANDOZA01 ,2008,Zach,Randolph,LAC,N,39,1368,815,117,250,367,88,30,13,91,105,684,333,177,124,73,25
RANDOZA01 ,2008,Zach,Randolph,NYK,N,11,388,226,40,97,137,15,13,3,23,28,189,82,67,55,24,7
RANDOZA01 ,2008,Zach,Randolph,TOT,N,50,1756,1041,157,347,504,103,43,16,114,133,873,415,244,179,97,32
