ilkid,year,firstname,lastname,team,leag,gp,minutes,pts,oreb,dreb,reb,asts,stl,blk,turnover,pf,fga,fgm,fta,ftm,tpa,tpm
ABDURSH01 ,2007,Shareef,Abdur-Rahim,SAC,N,6,51,10,6,4,10,4,1,0,1,9,14,3,4,4,0,0
AfflaAr01 ,2007,Arron,Afflalo,DET,N,75,976,276,36,101,137,52,31,8,34,83,241,99,87,68,48,10
AgerMa01  ,2007,Maurice,Ager,DAL,N,12,77,15,1,3,4,4,0,1,3,11,27,5,6,5,8,0
AgerMa01  ,2007,Maurice,Ager,NJN,N,14,87,36,3,6,9,4,0,0,3,6,38,16,6,1,11,3
AgerMa01  ,2007,Maurice,Ager,TOT,N,26,164,51,4,9,13,8,0,1,6,17,65,21,12,6,19,3
AhearBl01 ,2007,Blake,Ahearn,MIA,N,10,159,65,0,15,15,15,6,0,17,16,50,14,29,28,28,9
AldriLa01 ,2007,LaMarcus,Aldridge,POR,N,76,2655,1350,218,355,573,122,55,94,126,240,1161,561,298,227,7,1
ALLENMA01 ,2007,Malik,Allen,NJN,N,48,763,261,42,86,128,29,15,21,32,89,260,124,13,12,3,1
ALLENMA01 ,2007,Malik,Allen,DAL,N,25,335,77,24,44,68,15,4,10,13,60,66,33,12,11,0,0
ALLENMA01 ,2007,Malik,Allen,TOT,N,73,1098,338,66,130,196,44,19,31,45,149,326,157,25,23,3,1
ALLENRA02 ,2007,Ray,Allen,BOS,N,73,2622,1273,75,193,268,225,65,16,127,147,987,439,237,215,452,180
ALLENTO01 ,2007,Tony,Allen,BOS,N,75,1378,494,34,134,168,114,62,21,109,168,388,169,181,138,57,18
AllreLa01 ,2007,Lance,Allred,CLE,N,3,10,3,0,1,1,0,0,0,0,1,4,1,2,1,0,0
AlmonMo01 ,2007,Morris,Almond,UTA,N,9,40,13,0,2,2,3,1,0,2,5,15,4,6,4,4,1
ALSTORA01 ,2007,Rafer,Alston,HOU,N,74,2527,969,28,232,260,392,98,18,160,139,924,364,137,98,407,143
AmundLo01 ,2007,Louis,Amundson,PHI,N,16,63,18,7,5,12,0,1,1,2,13,16,8,7,2,0,0
ANDERCH01 ,2007,Chris,Andersen,NOH,N,5,34,6,2,7,9,0,0,4,1,6,7,2,4,2,0,0
ANDERDE01 ,2007,Derek,Anderson,CHR,N,28,393,141,9,43,52,44,12,1,25,49,125,47,38,28,52,19
ANTHOCA01 ,2007,Carmelo,Anthony,DEN,N,77,2804,1978,178,393,571,259,98,39,252,253,1481,728,590,464,164,58
AnthoJo01 ,2007,Joel,Anthony,MIA,N,24,497,85,38,55,93,3,9,31,17,55,60,28,49,29,0,0
ARENAGI01 ,2007,Gilbert,Arenas,WAS,N,13,424,252,6,45,51,66,23,1,49,30,197,78,96,74,78,22
ARIZATR01 ,2007,Trevor,Ariza,ORL,N,11,116,36,5,19,24,8,5,3,5,9,31,14,15,8,3,0
ARIZATR01 ,2007,Trevor,Ariza,LAL,N,24,433,156,25,59,84,36,26,8,18,36,105,55,60,41,15,5
ARIZATR01 ,2007,Trevor,Ariza,TOT,N,35,549,192,30,78,108,44,31,11,23,45,136,69,75,49,18,5
ARMSTDA01 ,2007,Darrell,Armstrong,NJN,N,50,547,123,17,51,68,73,28,2,41,54,110,40,30,20,69,23
ArmstHi01 ,2007,Hilton,Armstrong,NOH,N,65,729,178,64,98,162,23,15,34,59,130,148,67,70,44,0,0
ARROYCA01 ,2007,Carlos,Arroyo,ORL,N,62,1266,430,10,103,113,219,26,2,77,85,348,157,102,87,84,29
ARTESRO01 ,2007,Ron,Artest,SAC,N,57,2168,1166,101,226,327,199,134,38,147,159,962,435,295,212,221,84
ATKINCH01 ,2007,Chucky,Atkins,DEN,N,24,350,113,3,28,31,47,9,1,10,27,122,42,9,4,79,25
AugusJa01 ,2007,James,Augustine,ORL,N,25,149,40,16,14,30,2,5,2,6,18,34,18,8,4,0,0
AzubuKe01 ,2007,Kelenna,Azubuike,GSW,N,81,1736,692,107,217,324,75,45,34,58,159,587,261,138,99,195,71
BalkmRe01 ,2007,Renaldo,Balkman,NYK,N,65,949,224,83,133,216,40,44,30,37,132,186,91,95,41,12,1
BANKSMA01 ,2007,Marcus,Banks,PHO,N,24,308,125,3,17,20,25,8,8,16,38,109,44,16,12,65,25
BANKSMA01 ,2007,Marcus,Banks,MIA,N,13,269,114,2,26,28,37,6,5,21,30,85,42,19,15,40,15
BANKSMA01 ,2007,Marcus,Banks,TOT,N,37,577,239,5,43,48,62,14,13,37,68,194,86,35,27,105,40
BARBOLE01 ,2007,Leandrinho,Barbosa,PHO,N,82,2421,1283,40,191,231,218,75,18,117,195,1022,472,213,175,423,164
BareaJo01 ,2007,Jose,Barea,DAL,N,44,463,191,4,43,47,58,14,1,35,48,170,71,35,28,54,21
BargnAn01 ,2007,Andrea,Bargnani,TOR,N,78,1856,792,50,238,288,89,23,37,88,210,725,280,169,142,261,90
BARNEMA02 ,2007,Matt,Barnes,GSW,N,73,1407,486,94,230,324,139,48,36,85,159,441,187,79,59,181,53
BARREAN01 ,2007,Andre,Barrett,LAC,N,4,26,6,0,1,1,7,0,0,0,1,5,2,2,1,3,1
BARROEA01 ,2007,Earl,Barron,MIA,N,46,891,326,67,131,198,30,19,8,48,118,327,132,87,61,13,1
BARRYBR01 ,2007,Brent,Barry,SAS,N,31,554,221,12,43,55,54,17,3,18,43,160,77,20,19,112,48
BASSBR01  ,2007,Brandon,Bass,DAL,N,79,1554,654,120,227,347,58,22,48,82,150,493,246,197,162,3,0
BASTOMA01 ,2007,Maceo,Baston,TOR,N,15,104,41,9,17,26,3,2,4,4,20,25,17,10,7,0,0
BATTISH01 ,2007,Shane,Battier,HOU,N,80,2906,744,131,277,408,155,77,90,78,196,619,265,101,75,369,139
BelinMa01 ,2007,Marco,Belinelli,GSW,N,33,240,95,3,11,14,15,5,0,12,15,93,36,9,7,41,16
BELLCH01  ,2007,Charlie,Bell,MIL,N,68,1632,514,31,136,167,210,52,2,77,121,486,185,87,70,217,74
BELLRA01  ,2007,Raja,Bell,PHO,N,75,2647,889,47,227,274,168,54,27,65,220,752,317,91,79,438,176
BIBBYMI01 ,2007,Mike,Bibby,SAC,N,15,471,203,11,45,56,75,19,2,38,34,192,78,31,23,62,24
BIBBYMI01 ,2007,Mike,Bibby,ATL,N,32,1097,464,5,99,104,215,35,2,81,63,411,170,69,55,187,69
BIBBYMI01 ,2007,Mike,Bibby,TOT,N,47,1568,667,16,144,160,290,54,4,119,97,603,248,100,78,249,93
BIEDRAN01 ,2007,Andris,Biedrins,GSW,N,76,2077,796,254,488,742,75,56,93,85,262,541,340,187,116,0,0
BILLUCH01 ,2007,Chauncey,Billups,DET,N,78,2526,1326,42,170,212,529,101,17,160,130,878,394,437,401,342,137
BLAKEST01 ,2007,Steve,Blake,POR,N,81,2422,692,31,165,196,413,55,4,113,133,640,261,64,49,297,121
BLATCAN01 ,2007,Andray,Blatche,WAS,N,82,1678,618,164,261,425,92,53,113,112,258,536,254,154,107,13,3
BLOUNMA01 ,2007,Mark,Blount,MIA,N,69,1544,581,69,194,263,41,33,34,70,133,514,238,138,88,44,17
BOGANKE01 ,2007,Keith,Bogans,ORL,N,82,2205,711,42,224,266,104,59,10,53,164,588,241,110,81,409,148
BOGUTAN01 ,2007,Andrew,Bogut,MIL,N,78,2721,1119,244,518,762,199,65,135,172,254,909,465,322,189,7,0
BONNEMA01 ,2007,Matt,Bonner,SAS,N,68,857,326,53,139,192,32,14,17,39,111,292,121,44,38,138,46
BooneJo01 ,2007,Josh,Boone,NJN,N,70,1771,575,192,322,514,55,36,61,68,155,435,238,217,99,0,0
BOOTHCA01 ,2007,Calvin,Booth,PHI,N,31,204,24,6,32,38,8,6,18,4,35,27,9,10,6,0,0
BOOZECA01 ,2007,Carlos,Boozer,UTA,N,81,2824,1708,197,646,843,233,100,41,210,293,1296,709,393,290,1,0
BOSHCH01  ,2007,Chris,Bosh,TOR,N,67,2425,1496,174,409,583,171,63,67,153,157,1027,507,559,472,25,10
BOWENBR01 ,2007,Bruce,Bowen,SAS,N,81,2455,483,33,201,234,91,54,22,46,177,428,174,69,45,215,90
BOWENRY01 ,2007,Ryan,Bowen,NOH,N,53,659,114,55,45,100,25,32,11,15,77,100,49,29,16,1,0
BOYKIEA01 ,2007,Earl,Boykins,CHR,N,36,574,185,9,25,34,97,13,0,41,21,172,61,59,49,44,14
BRANDEL01 ,2007,Elton,Brand,LAC,N,8,274,141,21,43,64,16,3,15,17,21,115,52,47,37,0,0
BreweCo01 ,2007,Corey,Brewer,MIN,N,79,1805,459,82,211,293,111,77,24,89,189,486,182,110,88,36,7
BreweRo02 ,2007,Ronnie,Brewer,UTA,N,76,2088,914,97,121,218,134,129,19,69,110,634,354,257,195,50,11
BREZEPR01 ,2007,Primoz,Brezec,DET,N,17,98,27,7,12,19,4,2,2,5,23,13,10,14,7,0,0
BREZEPR01 ,2007,Primoz,Brezec,CHR,N,20,267,37,14,30,44,6,0,4,15,35,43,17,5,3,0,0
BREZEPR01 ,2007,Primoz,Brezec,TOR,N,13,110,48,9,9,18,1,1,2,4,25,38,17,21,14,0,0
BREZEPR01 ,2007,Primoz,Brezec,TOT,N,50,475,112,30,51,81,11,3,8,24,83,94,44,40,24,0,0
BrookAa01 ,2007,Aaron,Brooks,HOU,N,51,610,264,13,43,56,87,13,5,44,69,225,93,49,42,109,36
BrownAn01 ,2007,Andre,Brown,MEM,N,33,285,100,36,56,92,8,7,4,14,38,78,39,49,22,0,0
BROWNDE02 ,2007,Devin,Brown,CLE,N,79,1761,589,60,197,257,176,51,7,97,144,537,218,142,107,147,46
BROWNKW01 ,2007,Kwame,Brown,MEM,N,15,204,52,19,37,56,17,6,4,14,24,39,19,32,14,0,0
BROWNKW01 ,2007,Kwame,Brown,LAL,N,23,511,132,31,101,132,28,16,18,37,58,103,53,64,26,0,0
BROWNKW01 ,2007,Kwame,Brown,TOT,N,38,715,184,50,138,188,45,22,22,51,82,142,72,96,40,0,0
BROWNPJ01 ,2007,P.J.,Brown,BOS,N,18,208,39,29,39,68,10,5,8,10,29,41,14,16,11,1,0
BrownSh01 ,2007,Shannon,Brown,CHI,N,6,22,9,1,1,2,0,1,2,5,2,15,3,6,3,1,0
BrownSh01 ,2007,Shannon,Brown,CLE,N,13,196,96,5,12,17,14,10,1,18,24,100,38,21,12,25,8
BrownSh01 ,2007,Shannon,Brown,TOT,N,19,218,105,6,13,19,14,11,3,23,26,115,41,27,15,26,8
BRYANKO01 ,2007,Kobe,Bryant,LAL,N,82,3193,2323,94,422,516,442,151,40,257,227,1690,775,742,623,415,150
BUCKNGR01 ,2007,Greg,Buckner,MIN,N,31,519,124,10,55,65,39,21,2,29,63,117,45,22,19,50,15
BUTLECA01 ,2007,Caron,Butler,WAS,N,58,2317,1180,93,294,387,283,128,21,150,160,943,439,262,236,185,66
BUTLERA01 ,2007,Rasual,Butler,NOH,N,51,878,252,16,84,100,36,15,21,10,67,260,91,31,26,133,44
BYNUMAN01 ,2007,Andrew,Bynum,LAL,N,35,1009,460,105,251,356,61,12,72,52,98,297,189,118,82,0,0
CALDEJO01 ,2007,Jose,Calderon,TOR,N,82,2488,922,34,202,236,677,87,5,126,134,707,367,120,109,184,79
CAMBYMA01 ,2007,Marcus,Camby,DEN,N,79,2761,723,230,807,1037,259,84,286,118,216,636,287,202,143,20,6
CARDIBR01 ,2007,Brian,Cardinal,MEM,N,37,440,124,26,70,96,22,10,2,23,62,126,43,19,13,81,25
CarneRo01 ,2007,Rodney,Carney,PHI,N,70,1040,409,50,100,150,32,39,22,34,96,392,158,81,55,120,38
CARROMA01 ,2007,Matt,Carroll,CHR,N,80,2008,720,33,193,226,74,46,19,59,187,589,252,138,111,241,105
CARTEAN01 ,2007,Anthony,Carter,DEN,N,70,1960,543,27,173,200,388,108,28,124,172,475,217,85,64,129,45
CARTEVI01 ,2007,Vince,Carter,NJN,N,76,2962,1622,112,343,455,389,93,33,181,241,1287,587,429,350,273,98
CASSESA01 ,2007,Sam,Cassell,LAC,N,38,977,486,12,93,105,179,28,3,79,69,402,183,119,106,54,14
CASSESA01 ,2007,Sam,Cassell,BOS,N,17,296,130,5,26,31,35,9,3,19,29,130,50,25,21,22,9
CASSESA01 ,2007,Sam,Cassell,TOT,N,55,1273,616,17,119,136,214,37,6,98,98,532,233,144,127,76,23
CHANDTY01 ,2007,Tyson,Chandler,NOH,N,79,2785,929,322,606,928,81,45,84,136,244,605,377,295,175,1,0
ChandWi01 ,2007,Wilson,Chandler,NYK,N,35,687,255,38,89,127,33,15,16,27,84,242,106,54,34,30,9
CHILDJO01 ,2007,Josh,Childress,ATL,N,75,2275,898,174,199,373,117,71,43,98,129,573,327,275,222,60,22
COLLIJA03 ,2007,Jason,Collins,MEM,N,31,488,80,29,60,89,6,12,17,25,84,59,30,38,20,1,0
COLLIJA03 ,2007,Jason,Collins,NJN,N,43,685,60,35,54,89,19,11,8,23,110,54,23,36,14,0,0
COLLIJA03 ,2007,Jason,Collins,TOT,N,74,1173,140,64,114,178,25,23,25,48,194,113,53,74,34,1,0
COLLIJA04 ,2007,Jarron,Collins,UTA,N,70,701,120,40,76,116,37,10,6,22,106,83,37,74,46,1,0
ColliMa01 ,2007,Mardy,Collins,NYK,N,46,635,145,19,56,75,89,24,8,56,56,175,57,38,23,32,8
COLLINI01 ,2007,Nick,Collison,SEA,N,78,2223,767,254,476,730,113,47,59,118,250,642,322,167,123,3,0
ConleMi01 ,2007,Mike,Conley, Jr.,MEM,N,53,1381,498,21,118,139,222,44,2,89,85,442,189,123,90,91,30
COOKBR01  ,2007,Brian,Cook,LAL,N,6,69,14,4,6,10,3,2,0,4,6,21,4,4,4,10,2
COOKBR01  ,2007,Brian,Cook,ORL,N,45,560,224,24,75,99,24,11,12,35,87,213,84,17,15,105,41
COOKBR01  ,2007,Brian,Cook,TOT,N,51,629,238,28,81,109,27,13,12,39,93,234,88,21,19,115,43
CookDa02  ,2007,Daequan,Cook,MIA,N,59,1444,518,20,158,178,74,23,9,62,153,514,196,57,47,238,79
CRAWFJA01 ,2007,Jamal,Crawford,NYK,N,80,3193,1645,37,170,207,398,81,17,192,144,1391,570,381,329,494,176
CrittJa01 ,2007,Javaris,Crittenton,MEM,N,28,506,206,20,69,89,32,12,2,33,35,180,72,76,53,34,9
CrittJa01 ,2007,Javaris,Crittenton,LAL,N,22,172,72,7,14,21,19,7,0,22,11,53,26,28,19,3,1
CrittJa01 ,2007,Javaris,Crittenton,TOT,N,50,678,278,27,83,110,51,19,2,55,46,233,98,104,72,37,10
CROSHAU01 ,2007,Austin,Croshere,GSW,N,44,457,173,33,71,104,30,8,6,22,60,137,61,32,29,61,22
CURRYED01 ,2007,Eddy,Curry,NYK,N,59,1531,781,111,164,275,32,14,29,126,157,544,297,300,187,0,0
DALEMSA01 ,2007,Samuel,Dalembert,PHI,N,82,2726,864,304,549,853,45,40,191,155,269,661,339,263,186,1,0
DAMPIER01 ,2007,Erick,Dampier,DAL,N,72,1756,440,207,332,539,63,24,106,80,226,277,178,146,84,0,0
DANIEAN01 ,2007,Antonio,Daniels,WAS,N,71,2160,600,23,180,203,340,69,2,92,78,448,206,219,170,75,18
DANIEMA01 ,2007,Marquis,Daniels,IND,N,74,1543,606,66,147,213,137,79,18,112,121,560,241,139,97,102,27
DavidJe01 ,2007,Jermareo,Davidson,CHR,N,38,324,120,21,41,62,13,7,15,17,46,126,51,28,18,0,0
DAVISBA01 ,2007,Baron,Davis,GSW,N,82,3197,1791,96,289,385,624,191,43,232,247,1526,650,424,318,525,173
DavisGl01 ,2007,Glen,Davis,BOS,N,69,942,313,95,113,208,28,31,20,65,160,221,107,150,99,0,0
DavisPa01 ,2007,Paul,Davis,LAC,N,22,196,54,25,22,47,10,6,6,9,33,65,24,10,6,0,0
DAVISRI01 ,2007,Ricky,Davis,MIA,N,82,2960,1130,55,298,353,276,87,14,191,187,972,420,197,155,334,135
DELFICA01 ,2007,Carlos,Delfino,TOR,N,82,1929,738,66,293,359,145,69,11,75,177,632,251,156,116,314,120
DENGLU01  ,2007,Luol,Deng,CHI,N,63,2126,1068,135,258,393,155,57,29,120,117,894,428,265,204,22,8
DiawaYa01 ,2007,Yakhouba,Diawara,DEN,N,54,541,153,23,39,62,37,8,3,16,61,134,55,31,22,66,21
DIAWBO01  ,2007,Boris,Diaw,PHO,N,82,2309,723,97,281,378,317,61,39,155,166,645,307,129,96,41,13
DiazGu01  ,2007,Guillermo,Diaz,LAC,N,6,17,5,2,0,2,1,0,0,0,0,4,1,5,3,1,0
DICKADA01 ,2007,Dan,Dickau,LAC,N,67,1039,352,13,84,97,172,32,4,54,108,296,124,82,68,108,36
DICKEKA01 ,2007,Kaniel,Dickens,CLE,N,5,11,2,0,1,1,1,0,1,0,1,3,1,0,0,0,0
DIENETR01 ,2007,Travis,Diener,IND,N,66,1352,456,26,90,116,251,35,4,55,107,430,159,71,64,233,74
DIOGUIK01 ,2007,Ike,Diogu,IND,N,30,308,168,38,48,86,10,7,3,20,43,134,64,47,40,0,0
DIOPDE01  ,2007,DeSagana,Diop,DAL,N,52,897,158,110,160,270,26,20,63,42,100,115,67,40,24,0,0
DIOPDE01  ,2007,DeSagana,Diop,NJN,N,27,403,68,49,73,122,14,6,25,16,46,65,27,30,14,0,0
DIOPDE01  ,2007,DeSagana,Diop,TOT,N,79,1300,226,159,233,392,40,26,88,58,146,180,94,70,38,0,0
DIXONJU01 ,2007,Juan,Dixon,TOT,N,53,670,263,15,60,75,97,21,2,54,62,258,106,26,21,72,30
DIXONJU01 ,2007,Juan,Dixon,DET,N,17,245,110,6,22,28,32,0,0,19,24,98,47,7,3,33,13
DIXONJU01 ,2007,Juan,Dixon,TOR,N,36,425,153,9,38,47,65,21,2,35,38,160,59,19,18,39,17
DOLEAMI01 ,2007,Michael,Doleac,MIN,N,24,256,57,16,34,50,7,10,10,12,44,63,28,2,1,0,0
DOOLIKE01 ,2007,Keyon,Dooling,ORL,N,72,1333,581,7,94,101,133,36,5,61,131,423,198,193,163,65,22
DoubyQu01 ,2007,Quincy,Douby,SAC,N,74,878,356,17,66,83,53,31,12,59,80,336,133,52,48,122,42
DudleJa01 ,2007,Jared,Dudley,CHR,N,73,1390,424,121,166,287,81,55,11,50,129,348,164,118,87,41,9
DUHONCH01 ,2007,Chris,Duhon,CHI,N,66,1492,385,20,97,117,262,47,2,70,92,344,133,80,65,155,54
DUNCATI01 ,2007,Tim,Duncan,SAS,N,78,2653,1508,237,644,881,218,56,151,178,185,1178,585,463,338,4,0
DUNLEMI02 ,2007,Mike,Dunleavy Jr.,IND,N,82,2955,1565,59,365,424,288,86,30,190,208,1118,532,403,336,389,165
DUPRERO01 ,2007,Ronald,Dupree,SEA,N,4,17,4,1,7,8,1,1,0,0,0,3,1,2,2,0,0
DUPRERO01 ,2007,Ronald,Dupree,DET,N,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DUPRERO01 ,2007,Ronald,Dupree,TOT,N,5,20,4,1,7,8,1,1,0,0,0,3,1,2,2,0,0
DuranKe01 ,2007,Kevin,Durant,SEA,N,80,2769,1626,70,278,348,192,77,76,232,122,1367,588,449,391,205,59
ELLISMO01 ,2007,Monta,Ellis,GSW,N,81,3074,1636,134,272,406,315,123,27,173,195,1228,652,417,320,52,12
ELSONFR01 ,2007,Francisco,Elson,SEA,N,22,281,66,17,48,65,8,6,6,17,34,89,30,13,6,1,0
ELSONFR01 ,2007,Francisco,Elson,SAS,N,41,535,144,33,102,135,16,9,14,30,62,148,62,24,20,0,0
ELSONFR01 ,2007,Francisco,Elson,TOT,N,63,816,210,50,150,200,24,15,20,47,96,237,92,37,26,1,0
ELYME01   ,2007,Melvin,Ely,NOH,N,52,622,202,28,117,145,22,7,18,42,79,180,85,58,32,0,0
EVANSMA01 ,2007,Maurice,Evans,LAL,N,7,95,31,4,5,9,12,5,1,0,10,28,9,15,12,7,1
EVANSMA01 ,2007,Maurice,Evans,ORL,N,68,1626,633,88,121,209,69,42,9,39,132,517,253,68,47,202,80
EVANSMA01 ,2007,Maurice,Evans,TOT,N,75,1721,664,92,126,218,81,47,10,39,142,545,262,83,59,209,81
EVANSRE01 ,2007,Reggie,Evans,PHI,N,81,1879,425,224,389,613,65,86,9,109,213,346,152,257,120,1,1
FarmaJo01 ,2007,Jordan,Farmar,LAL,N,82,1691,749,39,144,183,234,77,5,108,105,631,291,78,53,307,114
FazekNi01 ,2007,Nick,Fazekas,DAL,N,4,9,4,1,2,3,0,0,0,0,0,5,2,0,0,0,0
