ilkid,year,firstname,lastname,team,leag,gp,minutes,pts,oreb,dreb,reb,asts,stl,blk,turnover,pf,fga,fgm,fta,ftm,tpa,tpm
STOJAPR01 ,2006,Predrag,Stojakovic,NOO,N,13,426,231,11,43,54,11,8,4,19,29,196,83,38,31,84,34
STOUDAM01 ,2006,Amare,Stoudemire,PHO,N,82,2690,1671,222,564,786,84,78,110,232,295,1055,607,585,457,3,0
STOUDDA01 ,2006,Damon,Stoudamire,MEM,N,62,1501,467,31,108,139,299,47,2,101,95,437,171,83,66,175,59
STOUDSA01 ,2006,Salim,Stoudamire,ATL,N,61,1033,471,6,68,74,61,21,2,55,89,425,177,68,61,155,56
SWEETMI01 ,2006,Mike,Sweetney,CHI,N,48,384,153,45,75,120,28,9,11,42,79,134,58,66,37,0,0
SWIFTST01 ,2006,Stromile,Swift,MEM,N,54,1035,419,85,165,250,17,30,62,69,146,346,161,134,97,5,0
SZCZEWA01 ,2006,Wally,Szczerbiak,BOS,N,32,900,479,16,82,98,55,18,3,54,65,388,161,126,113,106,44
TAYLODO01 ,2006,Donell,Taylor,WAS,N,47,371,126,14,39,53,45,17,3,25,34,140,56,21,11,17,3
TAYLOMA01 ,2006,Maurice,Taylor,SAC,N,12,103,24,10,18,28,5,4,1,6,16,28,8,13,8,0,0
TELFASE01 ,2006,Sebastian,Telfair,BOS,N,78,1582,479,17,91,108,218,43,11,98,166,474,176,110,90,128,37
TERRYJA01 ,2006,Jason,Terry,DAL,N,81,2851,1348,40,190,230,422,81,17,152,170,1062,513,199,160,370,162
THOMAET01 ,2006,Etan,Thomas,WAS,N,65,1248,395,136,241,377,29,22,89,71,162,277,159,138,77,0,0
THOMAKE01 ,2006,Kenny,Thomas,SAC,N,62,1412,331,134,243,377,76,43,16,90,141,303,146,76,39,1,0
THOMAKU01 ,2006,Kurt,Thomas,PHO,N,67,1212,308,86,293,379,24,24,29,35,156,259,126,71,56,1,0
THOMATI01 ,2006,Tim,Thomas,LAC,N,76,2054,836,63,315,378,171,55,28,106,228,723,299,144,102,356,136
ThomaTy01 ,2006,Tyrus,Thomas,CHI,N,72,967,374,89,180,269,40,46,76,94,162,282,134,175,106,2,0
THOMPDI01 ,2006,Dijon,Thompson,ATL,N,6,50,17,3,5,8,2,0,0,1,2,15,6,6,5,2,0
TINSLJA01 ,2006,Jamaal,Tinsley,IND,N,72,2242,925,60,180,240,494,117,25,200,190,889,346,239,172,193,61
TSAKAIA01 ,2006,Iakovos,Tsakalidis,HOU,N,13,132,30,18,22,40,3,1,1,3,17,22,9,15,12,0,0
TSAKAIA01 ,2006,Iakovos,Tsakalidis,MEM,N,23,262,54,24,40,64,2,7,11,21,34,50,20,24,14,0,0
TSAKAIA01 ,2006,Iakovos,Tsakalidis,TOT,N,36,394,84,42,62,104,5,8,12,24,51,72,29,39,26,0,0
TuckePJ01 ,2006,P.J.,Tucker,TOR,N,17,85,30,11,12,23,3,2,0,6,12,22,11,14,8,0,0
TURIARO01 ,2006,Ronny,Turiaf,LAL,N,72,1088,383,88,171,259,63,17,78,52,202,268,147,134,89,1,0
TURKOHI01 ,2006,Hidayet,Turkoglu,ORL,N,73,2264,970,57,236,293,233,70,16,143,221,823,345,219,171,281,109
UDOKAIM01 ,2006,Ime,Udoka,POR,N,75,2143,629,95,184,279,112,71,17,73,207,514,237,89,66,219,89
UDRIHBE01 ,2006,Beno,Udrih,SAS,N,73,948,340,11,71,82,122,27,1,56,70,344,127,60,53,115,33
VAREJAN01 ,2006,Anderson,Varejao,CLE,N,81,1931,547,191,354,545,75,76,52,67,269,401,191,268,165,9,0
VAUGHJA01 ,2006,Jacque,Vaughn,SAS,N,64,757,192,8,60,68,131,24,2,40,74,167,71,65,49,2,1
VILLACH01 ,2006,Charlie,Villanueva,MIL,N,39,984,462,62,166,228,36,24,12,54,108,383,180,89,73,86,29
VinicMa01 ,2006,Marcus,Vinicius,NOO,N,13,102,22,2,9,11,5,2,1,6,10,15,7,7,5,7,3
VOSKUJA01 ,2006,Jake,Voskuhl,CHR,N,73,1038,319,84,172,256,44,30,24,56,199,255,121,113,77,0,0
VUJACSA01 ,2006,Sasha,Vujacic,LAL,N,73,937,313,28,79,107,64,41,1,30,103,268,105,49,43,161,60
WADEDW01  ,2006,Dwyane,Wade,MIA,N,51,1929,1397,51,188,239,384,107,62,216,117,962,472,535,432,79,21
WAFERVO01 ,2006,Von,Wafer,LAC,N,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
WAGNEDA02 ,2006,Dajuan,Wagner,GSW,N,1,7,4,0,0,0,1,0,0,1,1,1,1,2,1,1,1
WALKEAN01 ,2006,Antoine,Walker,MIA,N,78,1814,660,92,247,339,130,48,17,141,173,668,265,105,46,305,84
WALLABE01 ,2006,Ben,Wallace,CHI,N,77,2699,494,303,518,821,186,111,156,101,153,424,192,266,109,5,1
WALLAGE01 ,2006,Gerald,Wallace,CHR,N,72,2643,1304,142,376,518,185,144,69,160,209,952,478,447,309,120,39
WALLARA01 ,2006,Rasheed,Wallace,DET,N,75,2418,926,90,453,543,127,75,118,94,225,843,357,137,108,296,104
WALTOLU01 ,2006,Luke,Walton,LAL,N,60,1980,684,87,215,302,257,60,21,118,117,557,264,145,108,124,48
WARRIHA01 ,2006,Hakim,Warrick,MEM,N,82,2151,1045,130,290,420,75,43,30,161,232,712,373,388,299,8,0
WATSOEA01 ,2006,Earl,Watson,SEA,N,77,2150,726,34,151,185,437,99,23,167,151,687,263,147,108,280,92
WEBBECH01 ,2006,Chris,Webber,DET,N,43,1279,486,87,201,288,127,42,26,74,107,409,200,132,84,6,2
WEBBECH01 ,2006,Chris,Webber,PHI,N,18,544,198,37,112,149,61,18,15,33,36,230,89,28,18,5,2
WEBBECH01 ,2006,Chris,Webber,TOT,N,61,1823,684,124,313,437,188,60,41,107,143,639,289,160,102,11,4
WEBSTMA02 ,2006,Martell,Webster,POR,N,82,1762,574,43,197,240,52,35,19,76,126,492,195,132,93,250,91
WELLSBO01 ,2006,Bonzi,Wells,HOU,N,28,593,217,26,94,120,31,24,13,57,62,207,85,82,46,7,1
WESLEDA01 ,2006,David,Wesley,CLE,N,35,353,73,3,32,35,37,12,4,17,32,75,22,28,20,38,9
WESTDA01  ,2006,David,West,NOO,N,52,1901,949,125,298,423,114,42,38,98,142,791,377,227,187,25,8
WESTDE01  ,2006,Delonte,West,BOS,N,69,2215,845,32,176,208,304,74,34,140,152,717,306,197,168,178,65
WhiteJa02 ,2006,James,White,SAS,N,6,138,50,3,17,20,5,3,1,5,7,41,18,15,12,7,2
WILCOCH01 ,2006,Chris,Wilcox,SEA,N,82,2586,1106,178,451,629,82,70,38,127,248,819,433,351,240,6,0
WILKIDA02 ,2006,Damien,Wilkins,SEA,N,82,2038,724,87,142,229,156,92,16,116,157,602,262,170,150,122,50
WILKSMI01 ,2006,Mike,Wilks,SEA,N,47,538,170,15,39,54,79,15,4,31,53,141,66,42,33,15,5
WILLIAA01 ,2006,Aaron,Williams,LAC,N,38,377,76,27,58,85,7,7,14,18,56,53,29,22,18,1,0
WILLIAL01 ,2006,Alvin,Williams,LAC,N,2,10,2,1,0,1,3,2,0,3,0,2,0,4,2,1,0
WILLICO02 ,2006,Corliss,Williamson,SAC,N,68,1336,620,63,158,221,39,29,15,97,183,463,236,207,148,2,0
WILLIDE01 ,2006,Deron,Williams,UTA,N,80,2952,1297,42,226,268,745,78,13,246,254,1083,494,296,227,255,82
WILLIER01 ,2006,Eric,Williams,CHR,N,5,33,12,2,1,3,1,1,0,2,6,13,4,7,4,2,0
WILLIER01 ,2006,Eric,Williams,SAS,N,16,88,42,1,13,14,6,2,0,5,6,34,15,7,4,17,8
WILLIER01 ,2006,Eric,Williams,TOT,N,21,121,54,3,14,17,7,3,0,7,12,47,19,14,8,19,8
WILLIJA02 ,2006,Jason,Williams,MIA,N,61,1864,664,18,123,141,322,58,1,100,68,569,235,103,94,295,100
WilliJu01 ,2006,Justin,Williams,SAC,N,26,334,131,51,64,115,2,5,16,15,51,88,54,63,23,1,0
WILLIKE01 ,2006,Kevin,Willis,DAL,N,5,42,12,2,6,8,1,2,1,2,11,13,5,2,2,0,0
WILLILO02 ,2006,Louis,Williams,PHI,N,61,686,262,17,53,70,110,22,1,46,42,211,93,92,64,37,12
WILLIMA01 ,2006,Maurice,Williams,MIL,N,68,2474,1174,54,275,329,416,85,6,202,201,1049,468,186,159,228,79
WILLIMA02 ,2006,Marvin,Williams,ATL,N,64,2181,839,84,253,337,121,52,30,127,191,706,306,265,216,46,11
WilliMa03 ,2006,Marcus,Williams,NJN,N,79,1312,534,29,134,163,260,29,2,142,96,526,208,85,72,163,46
WILLISH01 ,2006,Shammond,Williams,LAL,N,30,342,94,11,29,40,31,12,0,13,20,86,35,6,4,50,20
WilliSh02 ,2006,Shawne,Williams,IND,N,45,555,180,33,50,83,22,6,8,24,68,160,75,20,11,52,19
WilliSh03 ,2006,Shelden,Williams,ATL,N,81,1512,444,131,304,435,44,52,39,96,199,365,166,144,110,4,2
WRIGHAN01 ,2006,Antoine,Wright,NJN,N,63,1135,283,38,137,175,55,30,10,43,120,251,110,73,44,59,19
WRIGHBR02 ,2006,Bracey,Wright,MIN,N,19,191,67,7,14,21,15,9,1,6,6,60,24,18,13,20,6
WRIGHDO01 ,2006,Dorell,Wright,MIA,N,66,1292,393,40,232,272,95,41,46,65,112,364,162,86,64,34,5
WRIGHLO02 ,2006,Lorenzen,Wright,ATL,N,67,1037,173,85,131,216,40,28,28,39,203,183,82,32,9,0,0
