ilkid,year,firstname,lastname,team,leag,gp,minutes,pts,oreb,dreb,reb,asts,stl,blk,turnover,pf,fga,fgm,fta,ftm,tpa,tpm
HASLEUD01 ,2005,Udonis,Haslem,MIA,N,81,2491,757,167,467,634,95,50,17,80,216,591,300,199,157,2,0
HASSETR01 ,2005,Trenton,Hassell,MIN,N,77,2515,710,82,134,216,203,43,29,124,201,616,286,176,131,23,7
HAYESCH01 ,2005,Chuck,Hayes,HOU,N,40,533,147,67,112,179,14,26,14,12,76,105,59,45,29,1,0
HAYESJA01 ,2005,Jarvis,Hayes,WAS,N,21,517,196,19,57,76,27,16,1,22,38,183,77,30,25,47,17
HAYWOBR01 ,2005,Brendan,Haywood,WAS,N,79,1876,575,200,267,467,46,30,104,97,232,432,222,224,131,0,0
HEADLU01  ,2005,Luther,Head,HOU,N,80,2308,707,33,233,266,215,89,9,119,169,630,254,123,86,313,113
HENDEAL01 ,2005,Alan,Henderson,CLE,N,51,527,127,60,77,137,10,9,12,22,58,91,47,49,33,0,0
HILARMA01 ,2005,Nene,Hilario,DEN,N,1,2,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0
HILLGR01  ,2005,Grant,Hill,ORL,N,21,612,318,15,65,80,48,24,6,35,50,243,119,102,78,8,2
HINRIKI01 ,2005,Kirk,Hinrich,CHI,N,81,2955,1284,29,259,288,514,94,21,188,251,1078,451,314,256,341,126
HODGEJU01 ,2005,Julius,Hodge,DEN,N,14,34,13,5,2,7,6,2,0,8,7,13,5,8,3,0,0
HOLCORA01 ,2005,Randy,Holcomb,CHI,N,4,10,2,1,0,1,0,0,0,0,2,1,1,0,0,0,0
HORRYRO01 ,2005,Robert,Horry,SAS,N,63,1182,321,71,171,242,79,43,51,41,115,292,112,68,44,144,53
HOUSEED01 ,2005,Eddie,House,PHO,N,81,1418,796,15,117,132,148,42,12,76,96,759,320,41,33,316,123
HOWARDW01 ,2005,Dwight,Howard,ORL,N,82,3024,1292,288,734,1022,125,65,115,217,277,881,468,598,356,2,0
HOWARJO01 ,2005,Josh,Howard,DAL,N,59,1919,923,123,248,371,111,68,26,79,167,743,350,267,196,63,27
HOWARJU01 ,2005,Juwan,Howard,HOU,N,80,2538,942,168,367,535,112,49,8,133,235,859,394,191,154,4,0
HUDSOTR01 ,2005,Troy,Hudson,MIN,N,36,795,342,8,36,44,106,12,4,40,55,333,127,52,48,101,40
HUGHELA01 ,2005,Larry,Hughes,CLE,N,36,1281,558,26,135,161,131,53,21,99,117,469,192,193,146,76,28
HUMPHKR01 ,2005,Kris,Humphries,UTA,N,62,619,188,56,101,157,30,23,16,31,82,203,77,65,34,5,0
HUNTELI01 ,2005,Lindsey,Hunter,DET,N,30,355,87,10,30,40,62,19,1,20,44,100,37,4,2,43,11
HUNTEST01 ,2005,Steven,Hunter,PHI,N,69,1314,421,110,161,271,17,12,76,64,120,291,175,138,71,0,0
IGUODAN01 ,2005,Andre,Iguodala,PHI,N,82,3088,1007,117,364,481,255,135,21,153,198,688,344,349,263,158,56
ILGAUZY01 ,2005,Zydrunas,Ilgauskas,CLE,N,78,2283,1217,245,346,591,91,38,136,155,280,889,450,380,317,5,0
IVERSAL01 ,2005,Allen,Iverson,PHI,N,72,3099,2377,44,188,232,532,140,10,248,121,1822,815,829,675,223,72
IVEYRO01  ,2005,Royal,Ivey,ATL,N,73,977,260,31,65,96,74,24,7,23,147,264,116,33,24,10,4
JACKJA01  ,2005,Jarrett,Jack,POR,N,79,1596,526,18,142,160,219,41,2,102,138,428,189,160,128,76,20
JACKSBO01 ,2005,Bobby,Jackson,MEM,N,71,1777,808,44,179,223,195,61,1,101,155,748,286,146,107,332,129
JACKSJE01 ,2005,Jermaine,Jackson,MIL,N,30,203,35,8,19,27,25,4,1,13,19,26,11,14,12,4,1
JACKSJI01 ,2005,Jimmy,Jackson,LAL,N,13,91,22,0,12,12,4,2,0,5,5,31,9,0,0,11,4
JACKSJI01 ,2005,Jimmy,Jackson,PHO,N,27,421,99,11,53,64,31,10,6,30,46,129,38,13,9,63,14
JACKSJI01 ,2005,Jimmy,Jackson,TOT,N,40,512,121,11,65,76,35,12,6,35,51,160,47,13,9,74,18
JACKSLU02 ,2005,Luke,Jackson,CLE,N,36,318,96,16,24,40,25,11,2,31,30,85,29,33,26,36,12
JACKSMA02 ,2005,Marc,Jackson,NOO,N,27,594,245,56,72,128,22,8,2,37,56,221,108,34,28,2,1
JACKSMA02 ,2005,Marc,Jackson,NJN,N,37,431,170,30,59,89,22,5,6,28,70,148,66,48,38,0,0
JACKSMA02 ,2005,Marc,Jackson,TOT,N,64,1025,415,86,131,217,44,13,8,65,126,369,174,82,66,2,1
JACKSST02 ,2005,Stephen,Jackson,IND,N,81,2911,1329,48,264,312,225,104,43,203,195,1148,472,341,268,339,117
JAMESJE01 ,2005,Jerome,James,NYK,N,44,404,137,39,52,91,12,3,23,51,104,121,56,40,25,0,0
JAMESLE01 ,2005,LeBron,James,CLE,N,79,3362,2478,75,481,556,521,123,66,260,181,1823,875,814,601,379,127
JAMESMI01 ,2005,Mike,James,TOR,N,79,2922,1604,45,217,262,460,72,3,206,214,1228,576,338,283,382,169
JAMISAN01 ,2005,Antawn,Jamison,WAS,N,82,3287,1684,167,598,765,158,90,12,137,189,1494,660,297,217,373,147
JARICMA01 ,2005,Marko,Jaric,MIN,N,75,2105,587,60,173,233,293,108,21,127,189,566,226,138,95,133,40
JASIKSA01 ,2005,Sarunas,Jasikevicius ,IND,N,75,1557,547,19,134,153,227,40,4,116,108,429,170,133,121,236,86
JEFFEAL01 ,2005,Al,Jefferson,BOS,N,59,1061,464,97,202,299,30,30,46,62,166,379,189,134,86,4,0
JEFFERI01 ,2005,Richard,Jefferson,NJN,N,78,3058,1521,95,439,534,297,59,17,174,193,1005,495,580,471,188,60
JEFFRJA01 ,2005,Jared,Jeffries,WAS,N,77,1953,489,164,215,379,148,58,50,99,223,415,187,168,99,50,16
JOHNSAM01 ,2005,Amir,Johnson,DET,N,3,39,20,3,1,4,3,0,2,4,7,10,7,4,4,3,2
JOHNSAN02 ,2005,Anthony,Johnson,IND,N,75,1981,691,31,137,168,324,63,22,115,132,603,267,141,106,155,51
JOHNSDE03 ,2005,DerMarr,Johnson,DEN,N,58,924,354,19,77,96,55,25,26,46,86,306,132,42,34,160,56
JOHNSER01 ,2005,Ervin,Johnson,MIL,N,18,79,15,5,19,24,2,1,2,5,23,17,7,2,1,0,0
JOHNSJO02 ,2005,Joe,Johnson,ATL,N,82,3340,1653,98,237,335,536,103,31,267,187,1395,632,330,261,360,128
JOHNSLI01 ,2005,Linton,Johnson,NOO,N,27,491,142,40,75,115,12,10,12,24,54,139,56,23,17,36,13
JOHNSLI01 ,2005,Linton,Johnson,NJN,N,8,35,11,0,7,7,2,2,0,4,7,10,5,4,1,0,0
JOHNSLI01 ,2005,Linton,Johnson,TOT,N,35,526,153,40,82,122,14,12,12,28,61,149,61,27,18,36,13
JONESDA01 ,2005,Damon,Jones,CLE,N,82,2089,552,14,119,133,169,37,1,55,112,491,190,50,32,371,140
JONESDA02 ,2005,Dahntay,Jones,MEM,N,70,968,281,20,84,104,39,38,15,50,108,263,109,93,60,21,3
JONESDW02 ,2005,Dwayne,Jones,BOS,N,14,87,14,10,21,31,2,1,3,3,14,10,4,13,6,0,0
JONESED01 ,2005,Eddie,Jones,MEM,N,76,2438,885,35,244,279,177,131,27,93,201,722,292,215,168,374,133
JONESFR01 ,2005,Freddie,Jones,IND,N,68,1837,651,18,152,170,154,55,20,107,142,559,233,160,122,187,63
JONESJA02 ,2005,James,Jones,PHO,N,75,1773,699,44,209,253,57,38,49,35,142,581,243,121,103,285,110
JONESJU01 ,2005,Jumaine,Jones,CHR,N,76,2093,799,105,271,376,63,68,22,74,200,736,298,121,88,335,115
KAMANCH01 ,2005,Chris,Kaman,LAC,N,77,2526,916,185,556,741,78,45,108,174,266,694,361,252,194,2,0
KAPONJA01 ,2005,Jason,Kapono,MIA,N,51,665,207,12,59,71,37,7,3,20,89,177,79,33,28,53,21
KASUNMA01 ,2005,Mario,Kasun,ORL,N,28,213,80,24,36,60,3,2,3,15,69,69,31,23,18,0,0
KHRYAVI01 ,2005,Viktor,Khryapa,POR,N,69,1491,403,114,193,307,88,50,29,84,209,342,158,111,77,30,10
KIDDJA01  ,2005,Jason,Kidd,NJN,N,80,2979,1065,86,494,580,672,150,29,192,157,905,366,244,194,395,139
KIRILAN01 ,2005,Andrei,Kirilenko,UTA,N,69,2607,1054,161,391,552,299,102,220,203,162,730,336,495,346,117,36
KLEIZLI01 ,2005,Linas,Kleiza,DEN,N,61,517,213,38,78,116,15,10,13,16,87,173,77,81,57,13,2
KNIGHBR01 ,2005,Brevin,Knight,CHR,N,69,2349,869,35,188,223,610,157,4,164,202,772,308,312,250,13,3
KOROLYA01 ,2005,Yaroslav,Korolev,LAC,N,23,126,27,5,8,13,9,3,0,6,11,30,9,10,7,7,2
KORVEKY01 ,2005,Kyle,Korver,PHI,N,82,2563,939,27,243,270,163,65,26,98,224,761,327,119,101,438,184
KRSTINE01 ,2005,Nenad,Krstic,NJN,N,80,2467,1080,182,331,513,88,32,63,133,297,881,447,265,185,4,1
KUKOCTO01 ,2005,Toni,Kukoc,MIL,N,65,1020,317,26,124,150,139,33,17,66,87,298,116,56,40,147,45
LAFRERA01 ,2005,Raef,LaFrentz,BOS,N,82,2028,639,80,326,406,115,29,72,65,273,552,238,75,51,286,112
LAMPEMA01 ,2005,Maciej,Lampe,HOU,N,4,13,4,3,2,5,0,0,0,2,0,7,2,2,0,0,0
LAMPEMA01 ,2005,Maciej,Lampe,NOO,N,2,15,0,1,3,4,2,0,0,1,2,4,0,0,0,0,0
LAMPEMA01 ,2005,Maciej,Lampe,TOT,N,6,28,4,4,5,9,2,0,0,3,2,11,2,2,0,0,0
LEEDA02   ,2005,David,Lee,NYK,N,67,1127,345,109,194,303,43,30,20,51,124,230,137,123,71,0,0
LENARVO01 ,2005,Voshon,Lenard,POR,N,14,218,92,3,16,19,23,13,2,20,18,88,33,18,11,43,15
LENARVO01 ,2005,Voshon,Lenard,DEN,N,12,239,99,2,26,28,18,8,2,11,21,103,42,13,5,35,10
LENARVO01 ,2005,Voshon,Lenard,TOT,N,26,457,191,5,42,47,41,21,4,31,39,191,75,31,16,78,25
LEWISRA01 ,2005,Rashard,Lewis,SEA,N,78,2881,1568,111,279,390,182,102,50,141,191,1151,538,428,350,370,142
LIVINRA01 ,2005,Randy,Livingston,CHI,N,5,22,0,1,3,4,1,1,0,1,6,2,0,0,0,0,0
LIVINSH01 ,2005,Shaun,Livingston,LAC,N,61,1524,352,41,142,183,273,46,32,111,160,349,149,77,53,8,1
LUCASJO02 ,2005,John,Lucas,HOU,N,13,105,30,2,3,5,12,5,0,7,6,36,14,0,0,9,2
LUETY01   ,2005,Tyronn,Lue,ATL,N,51,1233,560,13,69,82,157,26,3,75,113,418,192,138,118,127,58
MACIJAR01 ,2005,Arvydas,Macijauskas,NOO,N,19,135,44,3,7,10,5,7,0,8,10,41,14,15,13,12,3
MADSEMA01 ,2005,Mark,Madsen,MIN,N,62,676,74,50,91,141,11,23,17,26,114,66,27,47,20,7,0
MAGGECO01 ,2005,Corey,Maggette,LAC,N,32,946,570,28,141,169,66,19,4,78,95,375,167,256,212,71,24
MAGLOJA01 ,2005,Jamaal,Magloire,MIL,N,82,2467,752,220,558,778,56,29,80,166,276,615,287,333,178,0,0
MARBUST01 ,2005,Stephon,Marbury,NYK,N,60,2194,977,25,150,175,382,63,4,157,143,774,349,326,246,104,33
MARIOSH01 ,2005,Shawn,Marion,PHO,N,81,3268,1769,249,710,959,143,160,137,125,223,1365,716,298,241,290,96
MARKSSE01 ,2005,Sean,Marks,SAS,N,25,180,81,12,31,43,7,5,7,7,21,71,37,12,7,3,0
MARSHDO01 ,2005,Donyell,Marshall,CLE,N,81,2073,750,105,387,492,60,59,41,90,160,671,265,123,92,395,128
MARSHRA01 ,2005,Rawle,Marshall,DAL,N,22,243,71,8,23,31,10,8,7,15,17,60,24,29,22,3,1
MARTIDA01 ,2005,Darrick,Martin,TOR,N,40,340,102,2,18,20,57,17,0,15,42,97,34,24,18,40,16
MARTIKE01 ,2005,Kenyon,Martin,DEN,N,56,1547,720,93,260,353,79,43,52,72,170,600,297,170,121,22,5
MARTIKE02 ,2005,Kevin,Martin,SAC,N,70,1906,776,58,203,261,97,54,9,81,138,545,262,220,186,178,66
MASONDE01 ,2005,Desmond,Mason,NOO,N,70,2104,757,64,234,298,66,42,17,113,136,690,275,302,206,6,1
MAXIEJA01 ,2005,Jason,Maxiell,DET,N,25,156,60,12,16,28,3,4,5,11,14,53,23,42,14,0,0
MAYSE01   ,2005,Sean,May,CHR,N,23,399,189,42,67,109,22,17,12,33,58,171,70,64,49,5,0
MBENGDJ01 ,2005,D.J.,Mbenga,DAL,N,43,241,74,19,37,56,2,6,25,16,47,60,32,20,10,1,0
MCCANRA01 ,2005,Rashad,McCants,MIN,N,79,1365,627,29,114,143,63,44,22,86,176,535,241,106,78,180,67
MCCARWA01 ,2005,Walter,McCarty,LAC,N,36,352,88,15,53,68,23,8,5,19,52,99,33,21,12,45,10
MCDYEAN01 ,2005,Antonio,McDyess,DET,N,82,1736,638,156,280,436,90,46,48,76,220,560,285,122,68,2,0
MCGRATR01 ,2005,Tracy,McGrady,HOU,N,47,1746,1147,46,261,307,225,59,41,120,88,1011,410,340,254,234,73
MCINNJE01 ,2005,Jeff,McInnis,NJN,N,28,488,149,11,39,50,52,11,2,29,37,143,63,29,20,16,3
MCKIEAA01 ,2005,Aaron,McKie,LAL,N,14,121,7,3,17,20,11,5,0,2,7,12,3,2,1,2,0
MCLEOKE01 ,2005,Keith,McLeod,UTA,N,66,1231,370,11,67,78,151,42,9,76,131,340,120,133,106,82,24
MEDVEST01 ,2005,Slava,Medvedenko,LAL,N,2,7,2,0,0,0,1,0,0,0,1,2,1,0,0,0,0
MIHMCH01  ,2005,Chris,Mihm,LAL,N,59,1545,604,137,236,373,61,16,73,83,214,459,230,201,144,0,0
MILESAA01 ,2005,Aaron,Miles,GSW,N,19,120,16,0,14,14,24,4,1,11,13,18,6,4,4,0,0
MILESCJ01 ,2005,C.J.,Miles,UTA,N,23,204,79,18,20,38,16,7,2,9,20,76,28,24,18,20,5
MILESDA01 ,2005,Darius,Miles,POR,N,40,1288,559,24,158,182,73,42,39,99,100,510,235,163,87,10,2
MILICDA01 ,2005,Darko,Milicic,ORL,N,30,628,229,34,89,123,32,11,62,36,67,201,102,42,25,0,0
MILICDA01 ,2005,Darko,Milicic,DET,N,24,137,37,10,18,28,9,3,15,15,25,33,17,8,3,2,0
MILICDA01 ,2005,Darko,Milicic,TOT,N,54,765,266,44,107,151,41,14,77,51,92,234,119,50,28,2,0
MILLEAN02 ,2005,Andre,Miller,DEN,N,82,2941,1126,92,259,351,674,106,18,256,213,872,404,424,313,27,5
MILLEBR01 ,2005,Brad,Miller,SAC,N,79,2926,1182,122,493,615,374,61,62,180,234,877,434,338,280,88,34
MILLEMI01 ,2005,Mike,Miller,MEM,N,74,2266,1014,42,355,397,200,52,27,140,173,760,354,210,168,339,138
MINGYA01  ,2005,Yao,Ming,HOU,N,57,1946,1271,148,433,581,85,30,94,147,195,900,467,395,337,1,0
MOBLECU01 ,2005,Cuttino,Mobley,LAC,N,79,2978,1170,50,291,341,238,93,36,145,208,1007,429,273,229,245,83
MOHAMNA01 ,2005,Nazr,Mohammed,SAS,N,80,1388,493,163,255,418,40,21,49,91,220,377,190,144,113,0,0
MONIASE01 ,2005,Sergei,Monia,SAC,N,3,7,2,0,1,1,0,1,0,0,0,2,0,2,2,1,0
MONIASE01 ,2005,Sergei,Monia,POR,N,23,337,75,11,40,51,19,6,5,12,41,85,29,12,8,33,9
MONIASE01 ,2005,Sergei,Monia,TOT,N,26,344,77,11,41,52,19,7,5,12,41,87,29,14,10,34,9
MOOREMI01 ,2005,Mikki,Moore,SEA,N,47,581,154,44,86,130,27,7,15,40,92,124,54,62,46,2,0
MORRITE01 ,2005,Terence,Morris,ORL,N,22,194,35,6,32,38,4,6,5,7,19,49,16,3,3,2,0
MOURNAL01 ,2005,Alonzo,Mourning,MIA,N,65,1302,509,125,234,359,11,13,173,79,177,315,188,224,133,1,0
MURPHTR01 ,2005,Troy,Murphy,GSW,N,74,2515,1035,195,548,743,101,47,26,108,191,838,363,319,251,181,58
MURRALA01 ,2005,Lamond,Murray,NJN,N,57,576,196,29,103,132,13,17,7,22,66,181,72,40,25,78,27
MURRARO01 ,2005,Ronald,Murray,CLE,N,28,1027,377,15,52,67,77,38,7,56,64,317,142,104,73,65,20
MURRARO01 ,2005,Ronald,Murray,SEA,N,48,1082,474,18,68,86,120,30,4,79,69,451,179,138,99,76,17
MURRARO01 ,2005,Ronald,Murray,TOT,N,76,2109,851,33,120,153,197,68,11,135,133,768,321,242,172,141,37
MUTOMDI01 ,2005,Dikembe,Mutombo,HOU,N,65,956,169,100,206,306,4,17,57,35,128,95,50,91,69,0,0
NACHBBO01 ,2005,Bostjan,Nachbar,NOO,N,25,409,126,4,45,49,22,13,5,20,52,124,42,36,25,57,17
NACHBBO01 ,2005,Bostjan,Nachbar,NJN,N,11,98,31,4,7,11,5,3,0,4,13,32,12,8,5,14,2
NACHBBO01 ,2005,Bostjan,Nachbar,TOT,N,36,507,157,8,52,60,27,16,5,24,65,156,54,44,30,71,19
NAILOLE01 ,2005,Lee,Nailon,PHI,N,21,234,93,23,18,41,7,8,4,10,32,80,40,15,13,0,0
NAJERED01 ,2005,Eduardo,Najera,DEN,N,64,1451,347,128,197,325,52,53,34,54,165,301,127,114,89,12,4
NASHST01  ,2005,Steve,Nash,PHO,N,79,2799,1489,47,286,333,826,61,12,276,120,1056,541,279,257,342,150
NDONGBO01 ,2005,Boniface,Ndong,LAC,N,22,151,50,15,22,37,7,2,5,6,23,53,22,9,6,1,0
NELSOJA01 ,2005,Jameer,Nelson,ORL,N,62,1785,905,39,141,180,302,70,9,148,174,719,347,181,141,165,70
NESTERA01 ,2005,Radoslav,Nesterovic,SAS,N,80,1520,362,114,195,309,33,21,88,53,209,334,172,30,18,2,0
NEWBLIR01 ,2005,Ira,Newble,CLE,N,36,353,48,21,35,56,9,5,10,12,47,57,17,16,11,13,3
NOCIOAN01 ,2005,Andres,Nocioni,CHI,N,82,2237,1063,89,411,500,117,40,52,120,252,831,383,242,204,238,93
NORRIMO01 ,2005,Moochie,Norris,NOO,N,15,182,60,3,17,20,21,6,0,17,18,47,20,25,16,9,4
NORRIMO01 ,2005,Moochie,Norris,HOU,N,29,242,65,9,25,34,29,14,1,16,31,65,26,17,13,5,0
NORRIMO01 ,2005,Moochie,Norris,TOT,N,44,424,125,12,42,54,50,20,1,33,49,112,46,42,29,14,4
NOWITDI01 ,2005,Dirk,Nowitzki,DAL,N,81,3086,2151,115,613,728,226,58,83,156,164,1564,751,598,539,271,110
OBERTFA01 ,2005,Fabricio,Oberto,SAS,N,59,487,103,57,66,123,27,9,11,28,91,93,44,27,15,2,0
ODOMLA01  ,2005,Lamar,Odom,LAL,N,80,3222,1186,181,557,738,443,75,64,213,256,925,445,313,216,215,80
OKAFOEM01 ,2005,Emeka,Okafor,CHR,N,26,875,344,94,167,261,31,22,50,53,88,316,131,125,82,0,0
OKURME01  ,2005,Mehmet,Okur,UTA,N,82,2943,1472,211,535,746,194,40,73,163,285,1128,519,454,354,234,80
OLLIEKE01 ,2005,Kevin,Ollie,PHI,N,70,1073,192,13,85,98,101,33,3,29,103,174,75,49,41,3,1
OLOWOMI01 ,2005,Michael,Olowokandi,BOS,N,16,168,45,5,36,41,6,3,6,14,22,45,20,8,5,0,0
OLOWOMI01 ,2005,Michael,Olowokandi,MIN,N,32,751,193,45,134,179,17,19,27,41,100,195,87,39,19,0,0
OLOWOMI01 ,2005,Michael,Olowokandi,TOT,N,48,919,238,50,170,220,23,22,33,55,122,240,107,47,24,0,0
ONEAJE01  ,2005,Jermaine,O'Neal,IND,N,51,1802,1024,102,374,476,133,27,117,151,177,805,380,368,261,10,3
ONEASH01  ,2005,Shaquille,O'Neal,MIA,N,59,1805,1181,172,369,541,113,23,104,168,230,800,480,471,221,0,0
OSTERGR01 ,2005,Greg,Ostertag,UTA,N,60,809,146,82,143,225,58,6,66,46,129,124,61,48,24,0,0
OUTLABO01 ,2005,Charles,Outlaw,ORL,N,32,357,75,31,46,77,14,10,12,17,50,58,35,8,5,0,0
OUTLATR01 ,2005,Travis,Outlaw,POR,N,69,1153,400,48,141,189,34,31,46,37,112,368,162,89,62,53,14
OWENSAN01 ,2005,Andre,Owens,UTA,N,23,211,69,11,10,21,8,5,0,13,25,74,27,18,12,16,3
PACHUZA01 ,2005,Zaza,Pachulia,ATL,N,78,2448,911,264,349,613,129,89,39,180,286,681,307,404,297,2,0
PADGESC01 ,2005,Scott,Padgett,NJN,N,62,719,211,56,109,165,41,28,12,21,90,201,71,34,27,121,42
PALACMI01 ,2005,Milt,Palacio,UTA,N,71,1371,441,17,117,134,190,47,14,110,125,403,171,150,98,16,1
PARGOJA01 ,2005,Jannero,Pargo,CHI,N,57,643,274,8,53,61,94,24,2,61,57,292,109,21,17,103,39
PARKETO01 ,2005,Tony,Parker,SAS,N,80,2716,1510,38,223,261,460,83,4,249,161,1136,623,358,253,36,11
PARKEWI01 ,2005,Smush,Parker,LAL,N,82,2775,941,37,234,271,302,140,16,147,213,779,348,180,125,328,120
PATTERU01 ,2005,Ruben,Patterson,DEN,N,26,736,344,45,45,90,67,34,9,68,71,256,139,112,65,6,1
PATTERU01 ,2005,Ruben,Patterson,POR,N,45,1057,514,73,81,154,60,42,12,82,79,379,188,226,138,7,0
PATTERU01 ,2005,Ruben,Patterson,TOT,N,71,1793,858,118,126,244,127,76,21,150,150,635,327,338,203,13,1
PAULCH01  ,2005,Chris,Paul,NOO,N,78,2809,1258,61,339,400,611,175,6,183,218,947,407,467,394,177,50
PAVLOAL01 ,2005,Sasha,Pavlovic,CLE,N,53,813,241,16,64,80,25,19,6,42,103,212,87,49,32,96,35
PAYTOGA01 ,2005,Gary,Payton,MIA,N,81,2306,626,34,199,233,257,71,10,102,169,547,230,126,100,230,66
PERKIKE01 ,2005,Kendrick,Perkins,BOS,N,68,1334,354,140,264,404,69,21,105,107,199,266,137,130,80,2,0
PETERMO01 ,2005,Morris,Peterson,TOR,N,82,3139,1374,65,316,381,190,104,15,126,223,1096,478,294,241,448,177
PETROJO01 ,2005,Johan,Petro,SEA,N,68,1286,353,109,187,296,15,25,51,60,213,300,153,75,47,0,0
PIATKER01 ,2005,Eric,Piatkowski,CHI,N,29,228,59,4,19,23,13,6,1,11,20,61,24,5,2,33,9
PIERCPA01 ,2005,Paul,Pierce,BOS,N,79,3085,2116,77,453,530,375,107,34,273,223,1462,689,812,627,314,111
PIETRMI01 ,2005,Mickael,Pietrus,GSW,N,52,1181,481,58,105,163,44,33,10,78,132,418,169,143,87,176,56
PLANIZO01 ,2005,Zoran,Planinic,NJN,N,56,593,191,14,60,74,53,20,4,43,91,183,66,66,46,56,13
PODKOPA01 ,2005,Pavel,Podkolzin,DAL,N,1,18,3,0,7,7,0,0,1,2,0,2,0,6,3,0,0
POLLASC01 ,2005,Scot,Pollard,IND,N,45,774,169,73,145,218,24,37,20,26,115,154,70,38,29,0,0
POSEYJA01 ,2005,James,Posey,MIA,N,67,1912,483,34,285,319,89,54,20,58,196,395,159,61,48,290,117
POTAPVI01 ,2005,Vitaly,Potapenko,SEA,N,24,318,74,26,36,62,7,2,2,14,44,64,32,17,10,0,0
POTAPVI01 ,2005,Vitaly,Potapenko,SAC,N,9,31,10,1,1,2,2,0,0,2,6,7,5,0,0,0,0
POTAPVI01 ,2005,Vitaly,Potapenko,TOT,N,33,349,84,27,37,64,9,2,2,16,50,71,37,17,10,0,0
POWELJO01 ,2005,Josh,Powell,DAL,N,37,431,110,28,53,81,9,7,4,22,52,81,37,45,36,0,0
PRICERO01 ,2005,Ronnie,Price,SAC,N,28,149,60,5,10,15,11,6,0,10,10,58,21,12,12,27,6
PRINCTA01 ,2005,Tayshaun,Prince,DET,N,82,2896,1156,104,242,346,186,62,39,91,96,999,455,238,182,183,64
PROFILA01 ,2005,LaRon,Profit,LAL,N,25,276,104,8,35,43,15,11,5,24,25,84,40,24,21,18,3
PRZYBJO01 ,2005,Joel,Przybilla,POR,N,56,1395,344,146,245,391,43,20,130,76,149,239,131,154,82,0,0
RADMAVL01 ,2005,Vladimir,Radmanovic,LAC,N,30,886,320,25,146,171,64,29,14,40,80,259,108,52,38,158,66
RADMAVL01 ,2005,Vladimir,Radmanovic,SEA,N,47,1088,435,39,148,187,72,32,15,53,130,384,154,62,55,196,72
RADMAVL01 ,2005,Vladimir,Radmanovic,TOT,N,77,1974,755,64,294,358,136,61,29,93,210,643,262,114,93,354,138
RANDOSH01 ,2005,Shavlik,Randolph,PHI,N,57,487,131,55,78,133,19,19,12,21,83,97,44,71,43,0,0
RANDOZA01 ,2005,Zach,Randolph,POR,N,74,2545,1333,193,399,592,144,57,14,165,185,1229,536,343,245,55,16
RATLITH01 ,2005,Theo,Ratliff,POR,N,55,1305,270,89,190,279,28,18,88,47,143,189,108,83,54,0,0
REBRAZE01 ,2005,Zeljko,Rebraca,LAC,N,29,413,135,13,51,64,9,5,19,24,59,96,52,41,31,0,0
REDDMI01  ,2005,Michael,Redd,MIL,N,80,3127,2028,78,264,342,229,95,5,170,157,1516,682,571,501,413,163
REEDJU01  ,2005,Justin,Reed,MIN,N,40,704,250,40,55,95,34,18,11,37,118,221,94,80,62,1,0
REEDJU01  ,2005,Justin,Reed,BOS,N,31,290,75,13,16,29,7,5,4,15,45,74,25,40,25,0,0
REEDJU01  ,2005,Justin,Reed,TOT,N,71,994,325,53,71,124,41,23,15,52,163,295,119,120,87,1,0
RICHAJA01 ,2005,Jason,Richardson,GSW,N,75,2880,1741,105,333,438,232,97,37,167,206,1438,641,410,276,477,183
RICHAQU01 ,2005,Quentin,Richardson,NYK,N,55,1444,451,65,165,230,88,39,6,56,134,459,163,91,61,188,64
RIDNOLU01 ,2005,Luke,Ridnour,SEA,N,79,2629,910,47,188,235,550,123,22,162,178,799,334,227,199,149,43
ROBERAN02 ,2005,Anthony,Roberson,MEM,N,16,90,35,0,6,6,5,1,0,3,6,31,14,2,2,10,5
ROBERLA01 ,2005,Lawrence,Roberts,MEM,N,32,183,51,26,22,48,5,8,2,5,30,44,20,23,11,2,0
ROBINBE01 ,2005,Bernard,Robinson Jr.,CHR,N,66,1304,422,62,157,219,77,81,10,74,141,365,157,134,106,21,2
ROBINCL02 ,2005,Cliff,Robinson,NJN,N,80,1861,550,55,212,267,89,44,40,62,206,513,219,79,52,175,60
ROBINNA01 ,2005,Nate,Robinson,NYK,N,72,1542,670,56,111,167,147,59,1,114,201,565,230,202,152,146,58
ROSEJA01  ,2005,Jalen,Rose,NYK,N,26,744,330,13,69,82,68,10,3,50,55,239,110,101,82,57,28
ROSEJA01  ,2005,Jalen,Rose,TOR,N,46,1238,557,15,114,129,113,20,10,65,101,446,180,217,166,115,31
ROSEJA01  ,2005,Jalen,Rose,TOT,N,72,1982,887,28,183,211,181,30,13,115,156,685,290,318,248,172,59
ROSEMA01  ,2005,Malik,Rose,NYK,N,72,1115,318,84,175,259,67,43,14,80,145,281,105,137,107,1,1
ROSSQU01  ,2005,Quinton,Ross,LAC,N,66,1496,311,36,131,167,78,51,16,46,154,302,127,75,57,7,0
RUFFIMI01 ,2005,Michael,Ruffin,WAS,N,76,1012,105,122,149,271,27,33,31,38,179,77,34,74,37,2,0
RUSHKA01  ,2005,Kareem,Rush,CHR,N,47,1111,474,18,85,103,50,38,13,65,79,469,181,77,55,164,57
